pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
2689,root,,1,Tue 18 Feb 16:25:50 EST 2020,2,Tue 18 Feb 2020 04:26:45 PM EST,2,Tue 18 Feb 2020 04:26:18 PM EST,1,Tue 18 Feb 16:26:50 EST 2020,1,Tue 18 Feb 16:26:06 EST 2020,1,Tue 18 Feb 16:26:30 EST 2020,2,Tue 18 Feb 2020 04:26:05 PM EST,3,Tue Feb 18 21:26:58 UTC 2020,2,Tue 18 Feb 2020 04:26:32 PM EST
2685,root,,7,Tue 18 Feb 16:14:06 EST 2020,1,Tue 18 Feb 16:14:51 EST 2020,6,Tue 18 Feb 16:14:53 EST 2020,2,Tue 18 Feb 2020 04:14:52 PM EST,7,Tue 18 Feb 16:14:28 EST 2020,1,Tue 18 Feb 16:13:49 EST 2020,9,Tue 18 Feb 16:14:50 EST 2020,1,Tue 18 Feb 16:14:26 EST 2020,2,Tue 18 Feb 2020 04:14:39 PM EST
2695,root,,1,Tue 18 Feb 16:44:41 EST 2020,8,Tue 18 Feb 16:45:51 EST 2020,2,Tue 18 Feb 2020 04:45:17 PM EST,7,Tue 18 Feb 16:45:52 EST 2020,1,Tue 18 Feb 16:45:18 EST 2020,9,Tue 18 Feb 16:45:29 EST 2020,9,Tue 18 Feb 16:45:15 EST 2020,2,Tue 18 Feb 2020 04:44:56 PM EST,1,Tue 18 Feb 16:45:40 EST 2020
2662,root,,8,Tue 18 Feb 15:04:14 EST 2020,1,Tue 18 Feb 15:05:20 EST 2020,1,Tue 18 Feb 15:04:13 EST 2020,2,Tue 18 Feb 2020 03:05:23 PM EST,8,Tue 18 Feb 15:04:50 EST 2020,4,Tue 18 Feb 15:04:44 EST 2020,1,Tue 18 Feb 15:04:00 EST 2020,2,Tue 18 Feb 2020 03:04:47 PM EST,1,Tue 18 Feb 15:05:07 EST 2020
2667,root,,4,Tue 18 Feb 15:21:40 EST 2020,9,Tue 18 Feb 15:22:00 EST 2020,1,Tue 18 Feb 15:21:02 EST 2020,1,Tue 18 Feb 15:22:03 EST 2020,8,Tue 18 Feb 15:21:21 EST 2020,1,Tue 18 Feb 15:21:32 EST 2020,1,Tue 18 Feb 15:20:49 EST 2020,1,Tue 18 Feb 15:21:15 EST 2020,2,Tue 18 Feb 2020 03:21:56 PM EST
2686,root,,8,Tue 18 Feb 16:17:18 EST 2020,9,Tue 18 Feb 16:17:13 EST 2020,10,Tue 18 Feb 16:17:13 EST 2020,9,Tue 18 Feb 16:17:26 EST 2020,1,Tue 18 Feb 16:17:20 EST 2020,10,Tue 18 Feb 16:17:32 EST 2020,1,Tue 18 Feb 16:17:04 EST 2020,1,Tue 18 Feb 16:16:35 EST 2020,9,Tue 18 Feb 16:17:00 EST 2020
2673,root,,10,Tue 18 Feb 15:38:21 EST 2020,1,Tue 18 Feb 15:37:51 EST 2020,6,Tue 18 Feb 15:38:52 EST 2020,1,Tue 18 Feb 15:38:03 EST 2020,10,Tue 18 Feb 15:38:03 EST 2020,3,Tue Feb 18 20:38:13 UTC 2020,6,Tue 18 Feb 15:38:40 EST 2020,5,Tue 18 Feb 14:32:27 EST 2020,1,Tue 18 Feb 15:37:38 EST 2020
2675,root,,1,Tue 18 Feb 15:45:09 EST 2020,4,Tue 18 Feb 15:45:19 EST 2020,6,Tue 18 Feb 15:44:35 EST 2020,6,Tue 18 Feb 15:45:21 EST 2020,1,Tue 18 Feb 15:44:00 EST 2020,1,Tue 18 Feb 15:44:55 EST 2020,6,Tue 18 Feb 15:44:23 EST 2020,8,Tue 18 Feb 15:44:43 EST 2020,6,Tue 18 Feb 15:45:08 EST 2020
2692,root,,7,Tue 18 Feb 16:35:26 EST 2020,1,Tue 18 Feb 16:35:34 EST 2020,8,Tue 18 Feb 16:36:06 EST 2020,2,Tue 18 Feb 2020 04:35:43 PM EST,7,Tue 18 Feb 16:34:45 EST 2020,1,Tue 18 Feb 16:34:35 EST 2020,1,Tue 18 Feb 16:35:56 EST 2020,6,Tue 18 Feb 16:35:05 EST 2020,1,Tue 18 Feb 16:35:22 EST 2020
2699,root,,1,Tue 18 Feb 16:57:44 EST 2020,8,Tue 18 Feb 16:57:53 EST 2020,1,Tue 18 Feb 16:57:30 EST 2020,1,Tue 18 Feb 16:58:02 EST 2020,1,Tue 18 Feb 16:58:19 EST 2020,1,Tue 18 Feb 16:56:58 EST 2020,1,Tue 18 Feb 16:57:18 EST 2020,7,Tue 18 Feb 16:57:39 EST 2020,8,Tue 18 Feb 16:57:40 EST 2020
2708,root,,4,Tue 18 Feb 17:25:23 EST 2020,6,Tue 18 Feb 17:26:05 EST 2020,1,Tue 18 Feb 17:25:09 EST 2020,4,Tue 18 Feb 17:26:07 EST 2020,4,Tue 18 Feb 17:25:38 EST 2020,8,Tue 18 Feb 17:26:02 EST 2020,1,Tue 18 Feb 17:24:56 EST 2020,1,Tue 18 Feb 17:25:45 EST 2020,6,Tue 18 Feb 17:25:52 EST 2020
2710,root,,8,Tue 18 Feb 17:31:10 EST 2020,1,Tue 18 Feb 17:31:59 EST 2020,1,Tue 18 Feb 17:31:06 EST 2020,8,Tue 18 Feb 17:32:03 EST 2020,2,Tue 18 Feb 2020 05:31:24 PM EST,1,Tue 18 Feb 17:31:20 EST 2020,1,Tue 18 Feb 17:30:53 EST 2020,6,Tue 18 Feb 17:31:37 EST 2020,8,Tue 18 Feb 17:31:50 EST 2020
2674,root,,1,Tue 18 Feb 15:41:04 EST 2020,1,Tue 18 Feb 15:42:09 EST 2020,2,Tue 18 Feb 2020 03:42:00 PM EST,6,Tue 18 Feb 15:42:16 EST 2020,1,Tue 18 Feb 15:41:43 EST 2020,9,Tue 18 Feb 15:41:05 EST 2020,7,Tue 18 Feb 15:41:51 EST 2020,1,Tue 18 Feb 15:40:47 EST 2020,1,Tue 18 Feb 15:41:56 EST 2020
2661,root,,10,Tue 18 Feb 15:01:28 EST 2020,1,Tue 18 Feb 15:01:28 EST 2020,2,Tue 18 Feb 2020 03:01:46 PM EST,1,Tue 18 Feb 15:01:41 EST 2020,1,Tue 18 Feb 15:02:00 EST 2020,10,Tue 18 Feb 15:01:53 EST 2020,3,Tue Feb 18 20:01:44 UTC 2020,5,Tue 18 Feb 13:55:41 EST 2020,1,Tue 18 Feb 15:01:15 EST 2020
2672,root,,3,Tue Feb 18 20:35:14 UTC 2020,1,Tue 18 Feb 15:35:00 EST 2020,10,Tue 18 Feb 15:35:11 EST 2020,1,Tue 18 Feb 15:35:12 EST 2020,9,Tue 18 Feb 15:35:47 EST 2020,8,Tue 18 Feb 15:35:40 EST 2020,10,Tue 18 Feb 15:34:58 EST 2020,5,Tue 18 Feb 14:29:20 EST 2020,1,Tue 18 Feb 15:34:47 EST 2020
2709,root,,6,Tue 18 Feb 17:28:48 EST 2020,1,Tue 18 Feb 17:28:55 EST 2020,6,Tue 18 Feb 17:28:32 EST 2020,9,Tue 18 Feb 17:29:03 EST 2020,1,Tue 18 Feb 17:27:55 EST 2020,8,Tue 18 Feb 17:29:01 EST 2020,1,Tue 18 Feb 17:28:27 EST 2020,6,Tue 18 Feb 17:28:06 EST 2020,1,Tue 18 Feb 17:28:43 EST 2020
2691,root,,1,Tue 18 Feb 16:32:00 EST 2020,2,Tue 18 Feb 2020 04:32:34 PM EST,1,Tue 18 Feb 16:31:44 EST 2020,8,Tue 18 Feb 16:32:39 EST 2020,4,Tue 18 Feb 16:31:53 EST 2020,8,Tue 18 Feb 16:32:22 EST 2020,1,Tue 18 Feb 16:31:31 EST 2020,4,Tue 18 Feb 16:32:23 EST 2020,2,Tue 18 Feb 2020 04:32:21 PM EST
2666,root,,10,Tue 18 Feb 15:18:09 EST 2020,1,Tue 18 Feb 15:17:42 EST 2020,2,Tue 18 Feb 2020 03:18:29 PM EST,7,Tue 18 Feb 15:17:45 EST 2020,10,Tue 18 Feb 15:17:42 EST 2020,1,Tue 18 Feb 15:17:12 EST 2020,5,Tue 18 Feb 14:12:09 EST 2020,1,Tue 18 Feb 15:18:10 EST 2020,7,Tue 18 Feb 15:17:32 EST 2020
2698,root,,10,Tue 18 Feb 16:54:55 EST 2020,6,Tue 18 Feb 16:54:27 EST 2020,6,Tue 18 Feb 16:54:44 EST 2020,1,Tue 18 Feb 16:54:30 EST 2020,1,Tue 18 Feb 16:53:57 EST 2020,1,Tue 18 Feb 16:54:15 EST 2020,3,Tue Feb 18 21:54:40 UTC 2020,7,Tue 18 Feb 16:54:30 EST 2020,6,Tue 18 Feb 16:54:14 EST 2020
2701,root,,1,Tue 18 Feb 17:03:27 EST 2020,6,Tue 18 Feb 17:03:49 EST 2020,3,Tue Feb 18 22:04:27 UTC 2020,1,Tue 18 Feb 17:03:58 EST 2020,1,Tue 18 Feb 17:03:03 EST 2020,2,Tue 18 Feb 2020 05:03:51 PM EST,3,Tue Feb 18 22:04:15 UTC 2020,6,Tue 18 Feb 17:04:05 EST 2020,1,Tue 18 Feb 17:03:45 EST 2020
2670,root,,10,Tue 18 Feb 15:30:04 EST 2020,6,Tue 18 Feb 15:30:04 EST 2020,1,Tue 18 Feb 15:29:38 EST 2020,6,Tue 18 Feb 15:30:17 EST 2020,8,Tue 18 Feb 15:29:39 EST 2020,1,Tue 18 Feb 15:29:56 EST 2020,1,Tue 18 Feb 15:29:25 EST 2020,8,Tue 18 Feb 15:30:06 EST 2020,6,Tue 18 Feb 15:29:51 EST 2020
2705,root,,3,Tue Feb 18 22:16:24 UTC 2020,8,Tue 18 Feb 17:15:58 EST 2020,7,Tue 18 Feb 17:15:47 EST 2020,8,Tue 18 Feb 17:16:11 EST 2020,1,Tue 18 Feb 17:15:53 EST 2020,1,Tue 18 Feb 17:15:16 EST 2020,7,Tue 18 Feb 17:15:34 EST 2020,1,Tue 18 Feb 17:15:39 EST 2020,8,Tue 18 Feb 17:15:45 EST 2020
2693,root,,7,Tue 18 Feb 16:38:30 EST 2020,1,Tue 18 Feb 16:38:48 EST 2020,3,Tue Feb 18 21:39:11 UTC 2020,1,Tue 18 Feb 16:39:01 EST 2020,10,Tue 18 Feb 16:38:45 EST 2020,1,Tue 18 Feb 16:38:18 EST 2020,2,Tue 18 Feb 2020 04:39:03 PM EST,6,Tue 18 Feb 16:39:12 EST 2020,1,Tue 18 Feb 16:38:35 EST 2020
2663,root,,10,Tue 18 Feb 15:08:30 EST 2020,1,Tue 18 Feb 15:08:30 EST 2020,6,Tue 18 Feb 15:08:24 EST 2020,7,Tue 18 Feb 15:08:42 EST 2020,1,Tue 18 Feb 15:07:19 EST 2020,1,Tue 18 Feb 15:07:42 EST 2020,6,Tue 18 Feb 15:08:11 EST 2020,6,Tue 18 Feb 15:07:55 EST 2020,1,Tue 18 Feb 15:08:17 EST 2020
2668,root,,10,Tue 18 Feb 15:24:49 EST 2020,6,Tue 18 Feb 15:24:34 EST 2020,8,Tue 18 Feb 15:24:11 EST 2020,7,Tue 18 Feb 15:24:46 EST 2020,1,Tue 18 Feb 15:23:45 EST 2020,6,Tue 18 Feb 15:24:15 EST 2020,1,Tue 18 Feb 15:23:59 EST 2020,4,Tue 18 Feb 15:24:23 EST 2020,7,Tue 18 Feb 15:24:33 EST 2020
2707,root,,1,Tue 18 Feb 17:22:29 EST 2020,9,Tue 18 Feb 17:22:38 EST 2020,6,Tue 18 Feb 17:22:13 EST 2020,1,Tue 18 Feb 17:22:49 EST 2020,1,Tue 18 Feb 17:21:36 EST 2020,1,Tue 18 Feb 17:21:57 EST 2020,9,Tue 18 Feb 17:22:05 EST 2020,6,Tue 18 Feb 17:21:51 EST 2020,9,Tue 18 Feb 17:22:25 EST 2020
2703,root,,1,Tue 18 Feb 17:08:53 EST 2020,2,Tue 18 Feb 2020 05:10:03 PM EST,6,Tue 18 Feb 17:09:48 EST 2020,2,Tue 18 Feb 2020 05:10:16 PM EST,2,Tue 18 Feb 2020 05:09:11 PM EST,1,Tue 18 Feb 17:09:19 EST 2020,6,Tue 18 Feb 17:09:36 EST 2020,1,Tue 18 Feb 17:09:55 EST 2020,2,Tue 18 Feb 2020 05:09:51 PM EST
2690,root,,8,Tue 18 Feb 16:29:27 EST 2020,1,Tue 18 Feb 16:29:28 EST 2020,1,Tue 18 Feb 16:29:01 EST 2020,7,Tue 18 Feb 16:29:29 EST 2020,7,Tue 18 Feb 16:29:08 EST 2020,8,Tue 18 Feb 16:28:59 EST 2020,1,Tue 18 Feb 16:28:48 EST 2020,6,Tue 18 Feb 16:29:26 EST 2020,1,Tue 18 Feb 16:29:15 EST 2020
2671,root,,6,Tue 18 Feb 15:32:57 EST 2020,8,Tue 18 Feb 15:32:48 EST 2020,1,Tue 18 Feb 15:32:49 EST 2020,9,Tue 18 Feb 15:32:52 EST 2020,9,Tue 18 Feb 15:32:24 EST 2020,10,Tue 18 Feb 15:32:57 EST 2020,1,Tue 18 Feb 15:32:36 EST 2020,1,Tue 18 Feb 15:32:13 EST 2020,9,Tue 18 Feb 15:32:39 EST 2020
2697,root,,1,Tue 18 Feb 16:51:04 EST 2020,2,Tue 18 Feb 2020 04:51:55 PM EST,9,Tue 18 Feb 16:51:11 EST 2020,7,Tue 18 Feb 16:52:03 EST 2020,4,Tue 18 Feb 16:51:21 EST 2020,8,Tue 18 Feb 16:51:33 EST 2020,9,Tue 18 Feb 16:50:58 EST 2020,1,Tue 18 Feb 16:50:40 EST 2020,7,Tue 18 Feb 16:51:50 EST 2020
2702,root,,10,Tue 18 Feb 17:06:48 EST 2020,7,Tue 18 Feb 17:06:49 EST 2020,1,Tue 18 Feb 17:07:08 EST 2020,7,Tue 18 Feb 17:07:02 EST 2020,9,Tue 18 Feb 17:06:31 EST 2020,1,Tue 18 Feb 17:06:28 EST 2020,1,Tue 18 Feb 17:06:55 EST 2020,1,Tue 18 Feb 17:06:13 EST 2020,7,Tue 18 Feb 17:06:37 EST 2020
2696,root,,1,Tue 18 Feb 16:48:02 EST 2020,1,Tue 18 Feb 16:48:37 EST 2020,6,Tue 18 Feb 16:48:16 EST 2020,2,Tue 18 Feb 2020 04:48:40 PM EST,1,Tue 18 Feb 16:47:43 EST 2020,8,Tue 18 Feb 16:48:48 EST 2020,6,Tue 18 Feb 16:48:04 EST 2020,6,Tue 18 Feb 16:48:45 EST 2020,2,Tue 18 Feb 2020 04:48:27 PM EST
2677,root,,4,Tue 18 Feb 15:50:17 EST 2020,2,Tue 18 Feb 2020 03:50:39 PM EST,1,Tue 18 Feb 15:50:04 EST 2020,8,Tue 18 Feb 15:50:40 EST 2020,10,Tue 18 Feb 15:50:37 EST 2020,1,Tue 18 Feb 15:50:42 EST 2020,1,Tue 18 Feb 15:49:51 EST 2020,4,Tue 18 Feb 15:51:17 EST 2020,2,Tue 18 Feb 2020 03:50:27 PM EST
2680,root,,1,Tue 18 Feb 15:59:21 EST 2020,1,Tue 18 Feb 15:59:47 EST 2020,2,Tue 18 Feb 2020 03:59:44 PM EST,1,Tue 18 Feb 16:00:00 EST 2020,8,Tue 18 Feb 16:00:05 EST 2020,3,Tue Feb 18 21:00:00 UTC 2020,2,Tue 18 Feb 2020 03:59:31 PM EST,2,Tue 18 Feb 2020 04:00:01 PM EST,1,Tue 18 Feb 15:59:34 EST 2020
2706,root,,1,Tue 18 Feb 17:18:51 EST 2020,8,Tue 18 Feb 17:19:20 EST 2020,9,Tue 18 Feb 17:19:02 EST 2020,9,Tue 18 Feb 17:19:25 EST 2020,2,Tue 18 Feb 2020 05:19:21 PM EST,1,Tue 18 Feb 17:19:09 EST 2020,9,Tue 18 Feb 17:18:49 EST 2020,1,Tue 18 Feb 17:18:35 EST 2020,8,Tue 18 Feb 17:19:07 EST 2020
2682,root,,1,Tue 18 Feb 16:04:50 EST 2020,9,Tue 18 Feb 16:05:52 EST 2020,1,Tue 18 Feb 16:05:46 EST 2020,1,Tue 18 Feb 16:06:01 EST 2020,8,Tue 18 Feb 16:05:44 EST 2020,2,Tue 18 Feb 2020 04:05:52 PM EST,1,Tue 18 Feb 16:05:33 EST 2020,1,Tue 18 Feb 16:05:18 EST 2020,9,Tue 18 Feb 16:05:40 EST 2020
2684,root,,1,Tue 18 Feb 16:10:50 EST 2020,1,Tue 18 Feb 16:11:24 EST 2020,3,Tue Feb 18 21:11:58 UTC 2020,1,Tue 18 Feb 16:11:36 EST 2020,2,Tue 18 Feb 2020 04:11:33 PM EST,3,Tue Feb 18 21:11:40 UTC 2020,2,Tue 18 Feb 2020 04:11:50 PM EST,7,Tue 18 Feb 16:11:51 EST 2020,1,Tue 18 Feb 16:11:11 EST 2020
2700,root,,1,Tue 18 Feb 16:59:59 EST 2020,4,Tue 18 Feb 17:00:41 EST 2020,2,Tue 18 Feb 2020 05:00:28 PM EST,8,Tue 18 Feb 17:00:46 EST 2020,1,Tue 18 Feb 17:00:24 EST 2020,2,Tue 18 Feb 2020 05:00:45 PM EST,2,Tue 18 Feb 2020 05:00:15 PM EST,1,Tue 18 Feb 17:00:57 EST 2020,8,Tue 18 Feb 17:00:33 EST 2020
2688,root,,1,Tue 18 Feb 16:23:42 EST 2020,9,Tue 18 Feb 16:23:56 EST 2020,6,Tue 18 Feb 16:23:38 EST 2020,1,Tue 18 Feb 16:24:01 EST 2020,1,Tue 18 Feb 16:23:01 EST 2020,1,Tue 18 Feb 16:23:18 EST 2020,6,Tue 18 Feb 16:23:25 EST 2020,1,Tue 18 Feb 16:22:46 EST 2020,9,Tue 18 Feb 16:23:43 EST 2020
2678,root,,9,Tue 18 Feb 15:53:42 EST 2020,10,Tue 18 Feb 15:53:40 EST 2020,5,Tue 18 Feb 14:48:01 EST 2020,1,Tue 18 Feb 15:53:43 EST 2020,3,Tue Feb 18 20:54:22 UTC 2020,10,Tue 18 Feb 15:53:56 EST 2020,1,Tue 18 Feb 15:54:02 EST 2020,1,Tue 18 Feb 15:53:12 EST 2020,1,Tue 18 Feb 15:53:30 EST 2020
