pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3335,root,,1,Sat 22 Feb 15:50:42 EST 2020,4,Sat 22 Feb 15:52:00 EST 2020,1,Sat 22 Feb 15:51:22 EST 2020,2,Sat 22 Feb 2020 03:52:10 PM EST,2,Sat 22 Feb 2020 03:51:07 PM EST,8,Sat 22 Feb 15:51:36 EST 2020,1,Sat 22 Feb 15:51:09 EST 2020,1,Sat 22 Feb 15:51:44 EST 2020,4,Sat 22 Feb 15:51:47 EST 2020
3285,root,,1,Sat 22 Feb 13:21:23 EST 2020,1,Sat 22 Feb 13:22:15 EST 2020,2,Sat 22 Feb 2020 01:22:30 PM EST,7,Sat 22 Feb 13:22:26 EST 2020,7,Sat 22 Feb 13:21:41 EST 2020,1,Sat 22 Feb 13:21:05 EST 2020,2,Sat 22 Feb 2020 01:22:17 PM EST,1,Sat 22 Feb 13:21:48 EST 2020,1,Sat 22 Feb 13:22:02 EST 2020
3280,root,,7,Sat 22 Feb 13:07:23 EST 2020,8,Sat 22 Feb 13:07:30 EST 2020,1,Sat 22 Feb 13:07:15 EST 2020,8,Sat 22 Feb 13:07:43 EST 2020,7,Sat 22 Feb 13:07:37 EST 2020,1,Sat 22 Feb 13:06:48 EST 2020,1,Sat 22 Feb 13:07:02 EST 2020,1,Sat 22 Feb 13:07:34 EST 2020,8,Sat 22 Feb 13:07:18 EST 2020
3223,root,,9,Sat 22 Feb 10:20:12 EST 2020,6,Sat 22 Feb 10:20:02 EST 2020,1,Sat 22 Feb 10:20:35 EST 2020,6,Sat 22 Feb 10:20:14 EST 2020,1,Sat 22 Feb 10:19:29 EST 2020,1,Sat 22 Feb 10:19:43 EST 2020,1,Sat 22 Feb 10:20:23 EST 2020,1,Sat 22 Feb 10:19:59 EST 2020,6,Sat 22 Feb 10:19:49 EST 2020
3315,root,,1,Sat 22 Feb 14:52:15 EST 2020,1,Sat 22 Feb 14:52:47 EST 2020,3,Sat Feb 22 19:52:59 UTC 2020,1,Sat 22 Feb 14:52:59 EST 2020,4,Sat 22 Feb 14:53:12 EST 2020,10,Sat 22 Feb 14:52:47 EST 2020,2,Sat 22 Feb 2020 02:52:55 PM EST,1,Sat 22 Feb 14:53:19 EST 2020,1,Sat 22 Feb 14:52:34 EST 2020
3355,root,,6,Sat 22 Feb 16:51:36 EST 2020,1,Sat 22 Feb 16:51:50 EST 2020,9,Sat 22 Feb 16:52:05 EST 2020,7,Sat 22 Feb 16:52:00 EST 2020,1,Sat 22 Feb 16:50:50 EST 2020,1,Sat 22 Feb 16:50:36 EST 2020,9,Sat 22 Feb 16:51:52 EST 2020,7,Sat 22 Feb 16:51:29 EST 2020,1,Sat 22 Feb 16:51:37 EST 2020
3284,root,,7,Sat 22 Feb 13:19:07 EST 2020,9,Sat 22 Feb 13:19:13 EST 2020,1,Sat 22 Feb 13:19:16 EST 2020,7,Sat 22 Feb 13:19:22 EST 2020,1,Sat 22 Feb 13:18:38 EST 2020,6,Sat 22 Feb 13:18:53 EST 2020,1,Sat 22 Feb 13:19:03 EST 2020,1,Sat 22 Feb 13:18:25 EST 2020,9,Sat 22 Feb 13:19:00 EST 2020
3255,root,,1,Sat 22 Feb 11:53:31 EST 2020,1,Sat 22 Feb 11:54:12 EST 2020,2,Sat 22 Feb 2020 11:54:06 AM EST,10,Sat 22 Feb 11:54:13 EST 2020,10,Sat 22 Feb 11:54:27 EST 2020,8,Sat 22 Feb 11:54:06 EST 2020,2,Sat 22 Feb 2020 11:53:53 AM EST,4,Sat 22 Feb 11:54:39 EST 2020,1,Sat 22 Feb 11:53:59 EST 2020
3320,root,,10,Sat 22 Feb 15:07:00 EST 2020,9,Sat 22 Feb 15:07:03 EST 2020,1,Sat 22 Feb 15:07:08 EST 2020,9,Sat 22 Feb 15:07:15 EST 2020,2,Sat 22 Feb 2020 03:07:11 PM EST,8,Sat 22 Feb 15:07:10 EST 2020,1,Sat 22 Feb 15:06:55 EST 2020,1,Sat 22 Feb 15:06:37 EST 2020,9,Sat 22 Feb 15:06:50 EST 2020
3354,root,,7,Sat 22 Feb 16:48:18 EST 2020,10,Sat 22 Feb 16:48:27 EST 2020,1,Sat 22 Feb 16:48:49 EST 2020,2,Sat 22 Feb 2020 04:48:28 PM EST,7,Sat 22 Feb 16:48:46 EST 2020,1,Sat 22 Feb 16:47:43 EST 2020,1,Sat 22 Feb 16:48:37 EST 2020,8,Sat 22 Feb 16:48:53 EST 2020,1,Sat 22 Feb 16:48:17 EST 2020
