pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3109,root,,1,Fri 21 Feb 12:41:29 EST 2020,1,Fri 21 Feb 12:42:22 EST 2020,7,Fri 21 Feb 12:41:58 EST 2020,9,Fri 21 Feb 12:42:25 EST 2020,4,Fri 21 Feb 12:42:15 EST 2020,2,Fri 21 Feb 2020 12:41:44 PM EST,1,Fri 21 Feb 12:41:51 EST 2020,8,Fri 21 Feb 12:42:12 EST 2020,1,Fri 21 Feb 12:42:10 EST 2020
3085,root,,1,Fri 21 Feb 11:31:49 EST 2020,4,Fri 21 Feb 11:31:50 EST 2020,7,Fri 21 Feb 11:31:37 EST 2020,8,Fri 21 Feb 11:31:59 EST 2020,1,Fri 21 Feb 11:32:07 EST 2020,1,Fri 21 Feb 11:31:05 EST 2020,7,Fri 21 Feb 11:31:24 EST 2020,3,Fri Feb 21 16:32:09 UTC 2020,8,Fri 21 Feb 11:31:46 EST 2020
3075,root,,9,Fri 21 Feb 11:02:04 EST 2020,10,Fri 21 Feb 11:02:57 EST 2020,1,Fri 21 Feb 11:02:30 EST 2020,2,Fri 21 Feb 2020 11:03:00 AM EST,9,Fri 21 Feb 11:02:29 EST 2020,1,Fri 21 Feb 11:02:05 EST 2020,7,Fri 21 Feb 11:02:22 EST 2020,1,Fri 21 Feb 11:01:51 EST 2020,2,Fri 21 Feb 2020 11:02:47 AM EST
3080,root,,10,Fri 21 Feb 11:17:40 EST 2020,6,Fri 21 Feb 11:17:32 EST 2020,7,Fri 21 Feb 11:17:22 EST 2020,4,Fri 21 Feb 11:17:40 EST 2020,1,Fri 21 Feb 11:16:50 EST 2020,6,Fri 21 Feb 11:17:00 EST 2020,7,Fri 21 Feb 11:17:09 EST 2020,1,Fri 21 Feb 11:17:26 EST 2020,6,Fri 21 Feb 11:17:19 EST 2020
3088,root,,8,Fri 21 Feb 11:40:29 EST 2020,10,Fri 21 Feb 11:40:59 EST 2020,1,Fri 21 Feb 11:40:32 EST 2020,4,Fri 21 Feb 11:41:02 EST 2020,2,Fri 21 Feb 2020 11:40:56 AM EST,6,Fri 21 Feb 11:41:14 EST 2020,1,Fri 21 Feb 11:40:20 EST 2020,8,Fri 21 Feb 11:40:48 EST 2020,4,Fri 21 Feb 11:40:49 EST 2020
3081,root,,6,Fri 21 Feb 11:20:39 EST 2020,6,Fri 21 Feb 11:21:02 EST 2020,7,Fri 21 Feb 11:20:35 EST 2020,8,Fri 21 Feb 11:21:05 EST 2020,1,Fri 21 Feb 11:19:57 EST 2020,1,Fri 21 Feb 11:19:40 EST 2020,1,Fri 21 Feb 11:20:31 EST 2020,1,Fri 21 Feb 11:20:14 EST 2020,1,Fri 21 Feb 11:21:00 EST 2020
3077,root,,6,Fri 21 Feb 11:08:35 EST 2020,9,Fri 21 Feb 11:08:53 EST 2020,1,Fri 21 Feb 11:07:54 EST 2020,6,Fri 21 Feb 11:09:00 EST 2020,8,Fri 21 Feb 11:08:11 EST 2020,4,Fri 21 Feb 11:08:23 EST 2020,1,Fri 21 Feb 11:07:41 EST 2020,1,Fri 21 Feb 11:08:25 EST 2020,1,Fri 21 Feb 11:08:52 EST 2020
3107,root,,1,Fri 21 Feb 12:36:38 EST 2020,9,Fri 21 Feb 12:35:52 EST 2020,6,Fri 21 Feb 12:36:30 EST 2020,9,Fri 21 Feb 12:36:04 EST 2020,1,Fri 21 Feb 12:35:54 EST 2020,3,Fri Feb 21 17:36:20 UTC 2020,6,Fri 21 Feb 12:36:17 EST 2020,1,Fri 21 Feb 12:35:27 EST 2020,9,Fri 21 Feb 12:35:39 EST 2020
3090,root,,1,Fri 21 Feb 11:46:23 EST 2020,1,Fri 21 Feb 11:46:40 EST 2020,1,Fri 21 Feb 11:47:07 EST 2020,9,Fri 21 Feb 11:46:43 EST 2020,1,Fri 21 Feb 11:46:02 EST 2020,10,Fri 21 Feb 11:46:44 EST 2020,1,Fri 21 Feb 11:46:54 EST 2020,6,Fri 21 Feb 11:46:15 EST 2020,9,Fri 21 Feb 11:46:30 EST 2020
3094,root,,9,Fri 21 Feb 11:58:36 EST 2020,4,Fri 21 Feb 11:58:44 EST 2020,1,Fri 21 Feb 11:58:12 EST 2020,4,Fri 21 Feb 11:58:57 EST 2020,1,Fri 21 Feb 11:58:45 EST 2020,8,Fri 21 Feb 11:58:39 EST 2020,1,Fri 21 Feb 11:57:59 EST 2020,8,Fri 21 Feb 11:58:16 EST 2020,4,Fri 21 Feb 11:58:31 EST 2020
3091,root,,8,Fri 21 Feb 11:49:31 EST 2020,7,Fri 21 Feb 11:49:56 EST 2020,1,Fri 21 Feb 11:49:14 EST 2020,2,Fri 21 Feb 2020 11:50:07 AM EST,8,Fri 21 Feb 11:49:16 EST 2020,4,Fri 21 Feb 11:49:23 EST 2020,1,Fri 21 Feb 11:49:01 EST 2020,6,Fri 21 Feb 11:49:27 EST 2020,2,Fri 21 Feb 2020 11:49:54 AM EST
3113,root,,3,Fri Feb 21 17:54:09 UTC 2020,8,Fri 21 Feb 12:53:56 EST 2020,1,Fri 21 Feb 12:53:42 EST 2020,8,Fri 21 Feb 12:54:09 EST 2020,10,Fri 21 Feb 12:54:31 EST 2020,3,Fri Feb 21 17:54:22 UTC 2020,1,Fri 21 Feb 12:53:29 EST 2020,1,Fri 21 Feb 12:54:00 EST 2020,8,Fri 21 Feb 12:53:44 EST 2020
3095,root,,1,Fri 21 Feb 12:01:30 EST 2020,4,Fri 21 Feb 12:01:19 EST 2020,1,Fri 21 Feb 12:01:07 EST 2020,6,Fri 21 Feb 12:01:27 EST 2020,1,Fri 21 Feb 12:00:37 EST 2020,8,Fri 21 Feb 12:01:49 EST 2020,1,Fri 21 Feb 12:00:54 EST 2020,6,Fri 21 Feb 12:01:48 EST 2020,6,Fri 21 Feb 12:01:14 EST 2020
3105,root,,8,Fri 21 Feb 12:30:25 EST 2020,10,Fri 21 Feb 12:29:30 EST 2020,5,Fri 21 Feb 11:23:57 EST 2020,1,Fri 21 Feb 12:29:30 EST 2020,10,Fri 21 Feb 12:30:12 EST 2020,1,Fri 21 Feb 12:30:03 EST 2020,5,Fri 21 Feb 11:23:44 EST 2020,1,Fri 21 Feb 12:29:46 EST 2020,1,Fri 21 Feb 12:29:17 EST 2020
3104,root,,8,Fri 21 Feb 12:27:30 EST 2020,8,Fri 21 Feb 12:27:11 EST 2020,1,Fri 21 Feb 12:26:29 EST 2020,9,Fri 21 Feb 12:27:17 EST 2020,4,Fri 21 Feb 12:26:56 EST 2020,4,Fri 21 Feb 12:27:26 EST 2020,1,Fri 21 Feb 12:26:17 EST 2020,1,Fri 21 Feb 12:27:00 EST 2020,8,Fri 21 Feb 12:26:58 EST 2020
3103,root,,3,Fri Feb 21 17:24:28 UTC 2020,6,Fri 21 Feb 12:24:13 EST 2020,7,Fri 21 Feb 12:24:19 EST 2020,1,Fri 21 Feb 12:24:16 EST 2020,1,Fri 21 Feb 12:23:43 EST 2020,1,Fri 21 Feb 12:23:56 EST 2020,7,Fri 21 Feb 12:24:07 EST 2020,8,Fri 21 Feb 12:24:28 EST 2020,6,Fri 21 Feb 12:24:01 EST 2020
3110,root,,6,Fri 21 Feb 12:45:00 EST 2020,9,Fri 21 Feb 12:45:02 EST 2020,1,Fri 21 Feb 12:44:27 EST 2020,8,Fri 21 Feb 12:45:12 EST 2020,8,Fri 21 Feb 12:44:33 EST 2020,3,Fri Feb 21 17:45:16 UTC 2020,1,Fri 21 Feb 12:44:15 EST 2020,1,Fri 21 Feb 12:44:48 EST 2020,8,Fri 21 Feb 12:44:59 EST 2020
3093,root,,1,Fri 21 Feb 11:55:04 EST 2020,1,Fri 21 Feb 11:56:08 EST 2020,2,Fri 21 Feb 2020 11:55:41 AM EST,9,Fri 21 Feb 11:56:09 EST 2020,8,Fri 21 Feb 11:56:07 EST 2020,9,Fri 21 Feb 11:55:55 EST 2020,2,Fri 21 Feb 2020 11:55:28 AM EST,1,Fri 21 Feb 11:55:27 EST 2020,1,Fri 21 Feb 11:55:55 EST 2020
3099,root,,1,Fri 21 Feb 12:12:58 EST 2020,9,Fri 21 Feb 12:13:27 EST 2020,6,Fri 21 Feb 12:12:52 EST 2020,10,Fri 21 Feb 12:13:31 EST 2020,1,Fri 21 Feb 12:12:15 EST 2020,4,Fri 21 Feb 12:13:13 EST 2020,6,Fri 21 Feb 12:12:39 EST 2020,1,Fri 21 Feb 12:12:43 EST 2020,9,Fri 21 Feb 12:13:15 EST 2020
3078,root,,1,Fri 21 Feb 11:11:38 EST 2020,4,Fri 21 Feb 11:11:56 EST 2020,1,Fri 21 Feb 11:11:03 EST 2020,8,Fri 21 Feb 11:11:57 EST 2020,4,Fri 21 Feb 11:11:14 EST 2020,6,Fri 21 Feb 11:11:49 EST 2020,1,Fri 21 Feb 11:10:50 EST 2020,1,Fri 21 Feb 11:11:19 EST 2020,2,Fri 21 Feb 2020 11:11:50 AM EST
3115,root,,9,Fri 21 Feb 12:59:51 EST 2020,1,Fri 21 Feb 13:00:11 EST 2020,9,Fri 21 Feb 13:00:29 EST 2020,3,Fri Feb 21 18:00:21 UTC 2020,9,Fri 21 Feb 12:59:32 EST 2020,6,Fri 21 Feb 13:00:05 EST 2020,1,Fri 21 Feb 13:00:28 EST 2020,1,Fri 21 Feb 12:59:11 EST 2020,1,Fri 21 Feb 12:59:58 EST 2020
3082,root,,10,Fri 21 Feb 11:23:24 EST 2020,1,Fri 21 Feb 11:23:06 EST 2020,5,Fri 21 Feb 10:17:28 EST 2020,1,Fri 21 Feb 11:23:19 EST 2020,10,Fri 21 Feb 11:23:10 EST 2020,6,Fri 21 Feb 11:23:23 EST 2020,3,Fri Feb 21 16:23:26 UTC 2020,8,Fri 21 Feb 11:23:51 EST 2020,1,Fri 21 Feb 11:22:54 EST 2020
3101,root,,1,Fri 21 Feb 12:18:47 EST 2020,8,Fri 21 Feb 12:18:46 EST 2020,1,Fri 21 Feb 12:18:30 EST 2020,4,Fri 21 Feb 12:18:49 EST 2020,3,Fri Feb 21 17:19:04 UTC 2020,2,Fri 21 Feb 2020 12:18:57 PM EST,1,Fri 21 Feb 12:18:17 EST 2020,1,Fri 21 Feb 12:19:07 EST 2020,8,Fri 21 Feb 12:18:33 EST 2020
3114,root,,10,Fri 21 Feb 12:56:42 EST 2020,1,Fri 21 Feb 12:56:22 EST 2020,3,Fri Feb 21 17:57:18 UTC 2020,1,Fri 21 Feb 12:56:35 EST 2020,3,Fri Feb 21 17:56:32 UTC 2020,6,Fri 21 Feb 12:56:42 EST 2020,6,Fri 21 Feb 12:57:17 EST 2020,5,Fri 21 Feb 11:50:50 EST 2020,1,Fri 21 Feb 12:56:10 EST 2020
3106,root,,1,Fri 21 Feb 12:32:16 EST 2020,2,Fri 21 Feb 2020 12:33:30 PM EST,1,Fri 21 Feb 12:33:32 EST 2020,7,Fri 21 Feb 12:33:37 EST 2020,9,Fri 21 Feb 12:33:21 EST 2020,2,Fri 21 Feb 2020 12:33:00 PM EST,1,Fri 21 Feb 12:33:20 EST 2020,1,Fri 21 Feb 12:32:44 EST 2020,7,Fri 21 Feb 12:33:24 EST 2020
3092,root,,1,Fri 21 Feb 11:52:02 EST 2020,10,Fri 21 Feb 11:52:50 EST 2020,8,Fri 21 Feb 11:52:35 EST 2020,2,Fri 21 Feb 2020 11:52:52 AM EST,4,Fri 21 Feb 11:52:47 EST 2020,9,Fri 21 Feb 11:52:28 EST 2020,1,Fri 21 Feb 11:52:24 EST 2020,2,Fri 21 Feb 2020 11:52:15 AM EST,2,Fri 21 Feb 2020 11:52:38 AM EST
3089,root,,4,Fri 21 Feb 11:43:50 EST 2020,1,Fri 21 Feb 11:43:11 EST 2020,5,Fri 21 Feb 10:37:30 EST 2020,1,Fri 21 Feb 11:43:24 EST 2020,1,Fri 21 Feb 11:43:55 EST 2020,10,Fri 21 Feb 11:43:14 EST 2020,3,Fri Feb 21 16:43:35 UTC 2020,7,Fri 21 Feb 11:43:48 EST 2020,1,Fri 21 Feb 11:42:59 EST 2020
3108,root,,5,Fri 21 Feb 11:33:29 EST 2020,1,Fri 21 Feb 12:38:42 EST 2020,10,Fri 21 Feb 12:38:52 EST 2020,1,Fri 21 Feb 12:38:55 EST 2020,10,Fri 21 Feb 12:39:10 EST 2020,3,Fri Feb 21 17:39:05 UTC 2020,10,Fri 21 Feb 12:38:39 EST 2020,1,Fri 21 Feb 12:39:33 EST 2020,1,Fri 21 Feb 12:38:30 EST 2020
3100,root,,1,Fri 21 Feb 12:15:25 EST 2020,2,Fri 21 Feb 2020 12:15:47 PM EST,1,Fri 21 Feb 12:15:58 EST 2020,2,Fri 21 Feb 2020 12:16:00 PM EST,10,Fri 21 Feb 12:16:21 EST 2020,3,Fri Feb 21 17:16:20 UTC 2020,1,Fri 21 Feb 12:15:45 EST 2020,10,Fri 21 Feb 12:16:05 EST 2020,2,Fri 21 Feb 2020 12:15:34 PM EST
3112,root,,5,Fri 21 Feb 11:45:29 EST 2020,1,Fri 21 Feb 12:51:10 EST 2020,3,Fri Feb 21 17:51:41 UTC 2020,10,Fri 21 Feb 12:51:22 EST 2020,9,Fri 21 Feb 12:51:18 EST 2020,6,Fri 21 Feb 12:51:34 EST 2020,9,Fri 21 Feb 12:51:39 EST 2020,1,Fri 21 Feb 12:50:36 EST 2020,1,Fri 21 Feb 12:50:58 EST 2020
3076,root,,9,Fri 21 Feb 11:04:54 EST 2020,7,Fri 21 Feb 11:05:43 EST 2020,9,Fri 21 Feb 11:05:23 EST 2020,2,Fri 21 Feb 2020 11:05:46 AM EST,8,Fri 21 Feb 11:05:20 EST 2020,1,Fri 21 Feb 11:05:04 EST 2020,9,Fri 21 Feb 11:05:11 EST 2020,1,Fri 21 Feb 11:04:40 EST 2020,2,Fri 21 Feb 2020 11:05:33 AM EST
