pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3256,root,,9,Sat 22 Feb 11:56:50 EST 2020,2,Sat 22 Feb 2020 11:57:24 AM EST,9,Sat 22 Feb 11:57:37 EST 2020,2,Sat 22 Feb 2020 11:57:36 AM EST,1,Sat 22 Feb 11:57:16 EST 2020,9,Sat 22 Feb 11:57:24 EST 2020,1,Sat 22 Feb 11:57:29 EST 2020,1,Sat 22 Feb 11:56:33 EST 2020,2,Sat 22 Feb 2020 11:57:11 AM EST
3245,root,,7,Sat 22 Feb 11:24:14 EST 2020,1,Sat 22 Feb 11:23:30 EST 2020,1,Sat 22 Feb 11:24:02 EST 2020,1,Sat 22 Feb 11:23:43 EST 2020,3,Sat Feb 22 16:23:43 UTC 2020,10,Sat 22 Feb 11:23:39 EST 2020,6,Sat 22 Feb 11:23:57 EST 2020,6,Sat 22 Feb 11:24:20 EST 2020,1,Sat 22 Feb 11:23:17 EST 2020
3242,root,,5,Sat 22 Feb 10:09:21 EST 2020,6,Sat 22 Feb 11:15:04 EST 2020,1,Sat 22 Feb 11:14:52 EST 2020,10,Sat 22 Feb 11:15:14 EST 2020,8,Sat 22 Feb 11:14:52 EST 2020,1,Sat 22 Feb 11:15:09 EST 2020,1,Sat 22 Feb 11:14:39 EST 2020,8,Sat 22 Feb 11:15:28 EST 2020,4,Sat 22 Feb 11:15:03 EST 2020
3248,root,,10,Sat 22 Feb 11:32:54 EST 2020,1,Sat 22 Feb 11:32:49 EST 2020,10,Sat 22 Feb 11:33:35 EST 2020,1,Sat 22 Feb 11:33:01 EST 2020,7,Sat 22 Feb 11:33:01 EST 2020,1,Sat 22 Feb 11:32:19 EST 2020,10,Sat 22 Feb 11:33:22 EST 2020,3,Sat Feb 22 16:33:01 UTC 2020,1,Sat 22 Feb 11:32:36 EST 2020
3247,root,,1,Sat 22 Feb 11:29:46 EST 2020,1,Sat 22 Feb 11:30:00 EST 2020,10,Sat 22 Feb 11:30:29 EST 2020,7,Sat 22 Feb 11:30:03 EST 2020,2,Sat 22 Feb 2020 11:30:22 AM EST,1,Sat 22 Feb 11:29:00 EST 2020,7,Sat 22 Feb 11:30:22 EST 2020,1,Sat 22 Feb 11:29:30 EST 2020,7,Sat 22 Feb 11:29:50 EST 2020
3261,root,,8,Sat 22 Feb 12:11:42 EST 2020,1,Sat 22 Feb 12:11:35 EST 2020,1,Sat 22 Feb 12:11:16 EST 2020,4,Sat 22 Feb 12:11:39 EST 2020,1,Sat 22 Feb 12:10:49 EST 2020,8,Sat 22 Feb 12:11:23 EST 2020,6,Sat 22 Feb 12:11:12 EST 2020,6,Sat 22 Feb 12:11:33 EST 2020,7,Sat 22 Feb 12:11:33 EST 2020
3258,root,,1,Sat 22 Feb 12:02:51 EST 2020,6,Sat 22 Feb 12:02:57 EST 2020,7,Sat 22 Feb 12:03:18 EST 2020,10,Sat 22 Feb 12:03:01 EST 2020,1,Sat 22 Feb 12:02:08 EST 2020,1,Sat 22 Feb 12:02:36 EST 2020,7,Sat 22 Feb 12:03:05 EST 2020,6,Sat 22 Feb 12:02:21 EST 2020,6,Sat 22 Feb 12:02:44 EST 2020
3252,root,,8,Sat 22 Feb 11:44:34 EST 2020,1,Sat 22 Feb 11:44:20 EST 2020,3,Sat Feb 22 16:44:35 UTC 2020,1,Sat 22 Feb 11:44:33 EST 2020,1,Sat 22 Feb 11:44:54 EST 2020,10,Sat 22 Feb 11:44:56 EST 2020,10,Sat 22 Feb 11:44:24 EST 2020,8,Sat 22 Feb 11:45:07 EST 2020,1,Sat 22 Feb 11:44:07 EST 2020
3250,root,,7,Sat 22 Feb 11:39:39 EST 2020,1,Sat 22 Feb 11:39:11 EST 2020,10,Sat 22 Feb 11:39:36 EST 2020,1,Sat 22 Feb 11:39:23 EST 2020,3,Sat Feb 22 16:39:45 UTC 2020,10,Sat 22 Feb 11:39:11 EST 2020,3,Sat Feb 22 16:39:31 UTC 2020,5,Sat 22 Feb 10:33:35 EST 2020,1,Sat 22 Feb 11:38:58 EST 2020
3240,root,,7,Sat 22 Feb 11:09:32 EST 2020,1,Sat 22 Feb 11:09:47 EST 2020,6,Sat 22 Feb 11:09:21 EST 2020,10,Sat 22 Feb 11:09:58 EST 2020,1,Sat 22 Feb 11:08:57 EST 2020,1,Sat 22 Feb 11:09:12 EST 2020,6,Sat 22 Feb 11:09:09 EST 2020,6,Sat 22 Feb 11:09:46 EST 2020,1,Sat 22 Feb 11:09:34 EST 2020
3275,root,,4,Sat 22 Feb 12:53:12 EST 2020,1,Sat 22 Feb 12:52:40 EST 2020,8,Sat 22 Feb 12:52:47 EST 2020,1,Sat 22 Feb 12:52:53 EST 2020,10,Sat 22 Feb 12:53:02 EST 2020,5,Sat 22 Feb 11:47:18 EST 2020,10,Sat 22 Feb 12:52:38 EST 2020,1,Sat 22 Feb 12:53:12 EST 2020,1,Sat 22 Feb 12:52:28 EST 2020
3277,root,,1,Sat 22 Feb 12:58:31 EST 2020,1,Sat 22 Feb 12:59:25 EST 2020,9,Sat 22 Feb 12:59:03 EST 2020,2,Sat 22 Feb 2020 12:59:27 PM EST,7,Sat 22 Feb 12:59:17 EST 2020,9,Sat 22 Feb 12:58:33 EST 2020,9,Sat 22 Feb 12:58:50 EST 2020,1,Sat 22 Feb 12:58:12 EST 2020,1,Sat 22 Feb 12:59:12 EST 2020
3264,root,,6,Sat 22 Feb 12:20:27 EST 2020,1,Sat 22 Feb 12:20:33 EST 2020,1,Sat 22 Feb 12:19:56 EST 2020,1,Sat 22 Feb 12:20:46 EST 2020,9,Sat 22 Feb 12:19:43 EST 2020,9,Sat 22 Feb 12:20:20 EST 2020,6,Sat 22 Feb 12:19:53 EST 2020,1,Sat 22 Feb 12:19:34 EST 2020,1,Sat 22 Feb 12:20:20 EST 2020
3246,root,,10,Sat 22 Feb 11:26:43 EST 2020,1,Sat 22 Feb 11:26:29 EST 2020,1,Sat 22 Feb 11:27:12 EST 2020,7,Sat 22 Feb 11:26:38 EST 2020,7,Sat 22 Feb 11:26:57 EST 2020,10,Sat 22 Feb 11:26:28 EST 2020,1,Sat 22 Feb 11:26:59 EST 2020,5,Sat 22 Feb 10:20:47 EST 2020,1,Sat 22 Feb 11:26:16 EST 2020
3244,root,,4,Sat 22 Feb 11:21:27 EST 2020,1,Sat 22 Feb 11:20:43 EST 2020,1,Sat 22 Feb 11:20:27 EST 2020,4,Sat 22 Feb 11:20:56 EST 2020,5,Sat 22 Feb 10:15:15 EST 2020,1,Sat 22 Feb 11:21:07 EST 2020,1,Sat 22 Feb 11:20:15 EST 2020,8,Sat 22 Feb 11:20:51 EST 2020,4,Sat 22 Feb 11:20:43 EST 2020
3263,root,,7,Sat 22 Feb 12:16:55 EST 2020,6,Sat 22 Feb 12:17:28 EST 2020,7,Sat 22 Feb 12:17:37 EST 2020,2,Sat 22 Feb 2020 12:17:35 PM EST,2,Sat 22 Feb 2020 12:17:06 PM EST,1,Sat 22 Feb 12:16:39 EST 2020,1,Sat 22 Feb 12:17:27 EST 2020,1,Sat 22 Feb 12:17:42 EST 2020,2,Sat 22 Feb 2020 12:17:21 PM EST
3259,root,,4,Sat 22 Feb 12:05:46 EST 2020,1,Sat 22 Feb 12:05:38 EST 2020,1,Sat 22 Feb 12:05:16 EST 2020,8,Sat 22 Feb 12:05:39 EST 2020,4,Sat 22 Feb 12:05:29 EST 2020,3,Sat Feb 22 17:05:52 UTC 2020,1,Sat 22 Feb 12:05:03 EST 2020,6,Sat 22 Feb 12:05:38 EST 2020,8,Sat 22 Feb 12:05:26 EST 2020
3270,root,,10,Sat 22 Feb 12:38:28 EST 2020,7,Sat 22 Feb 12:38:18 EST 2020,3,Sat Feb 22 17:38:40 UTC 2020,7,Sat 22 Feb 12:38:31 EST 2020,1,Sat 22 Feb 12:38:18 EST 2020,1,Sat 22 Feb 12:37:46 EST 2020,3,Sat Feb 22 17:38:27 UTC 2020,1,Sat 22 Feb 12:38:47 EST 2020,7,Sat 22 Feb 12:38:06 EST 2020
3265,root,,9,Sat 22 Feb 12:22:55 EST 2020,1,Sat 22 Feb 12:23:04 EST 2020,10,Sat 22 Feb 12:23:37 EST 2020,1,Sat 22 Feb 12:23:17 EST 2020,5,Sat 22 Feb 11:17:19 EST 2020,10,Sat 22 Feb 12:23:14 EST 2020,9,Sat 22 Feb 12:23:27 EST 2020,1,Sat 22 Feb 12:22:34 EST 2020,1,Sat 22 Feb 12:22:52 EST 2020
3273,root,,1,Sat 22 Feb 12:46:53 EST 2020,9,Sat 22 Feb 12:47:49 EST 2020,2,Sat 22 Feb 2020 12:47:31 PM EST,2,Sat 22 Feb 2020 12:47:53 PM EST,9,Sat 22 Feb 12:47:18 EST 2020,1,Sat 22 Feb 12:46:29 EST 2020,7,Sat 22 Feb 12:47:29 EST 2020,7,Sat 22 Feb 12:46:50 EST 2020,1,Sat 22 Feb 12:47:41 EST 2020
3260,root,,9,Sat 22 Feb 12:08:19 EST 2020,1,Sat 22 Feb 12:08:01 EST 2020,9,Sat 22 Feb 12:08:50 EST 2020,1,Sat 22 Feb 12:08:14 EST 2020,1,Sat 22 Feb 12:08:38 EST 2020,10,Sat 22 Feb 12:08:20 EST 2020,3,Sat Feb 22 17:08:38 UTC 2020,10,Sat 22 Feb 12:08:00 EST 2020,1,Sat 22 Feb 12:07:48 EST 2020
3239,root,,1,Sat 22 Feb 11:06:24 EST 2020,2,Sat 22 Feb 2020 11:06:59 AM EST,6,Sat 22 Feb 11:06:50 EST 2020,2,Sat 22 Feb 2020 11:07:12 AM EST,9,Sat 22 Feb 11:06:22 EST 2020,8,Sat 22 Feb 11:06:58 EST 2020,1,Sat 22 Feb 11:06:38 EST 2020,1,Sat 22 Feb 11:06:02 EST 2020,2,Sat 22 Feb 2020 11:06:46 AM EST
3254,root,,1,Sat 22 Feb 11:50:35 EST 2020,9,Sat 22 Feb 11:51:00 EST 2020,6,Sat 22 Feb 11:51:27 EST 2020,2,Sat 22 Feb 2020 11:51:07 AM EST,1,Sat 22 Feb 11:51:08 EST 2020,5,Sat 22 Feb 10:45:14 EST 2020,2,Sat 22 Feb 2020 11:51:20 AM EST,1,Sat 22 Feb 11:50:18 EST 2020,2,Sat 22 Feb 2020 11:50:54 AM EST
3276,root,,10,Sat 22 Feb 12:55:25 EST 2020,1,Sat 22 Feb 12:55:24 EST 2020,10,Sat 22 Feb 12:55:55 EST 2020,1,Sat 22 Feb 12:55:37 EST 2020,1,Sat 22 Feb 12:56:16 EST 2020,2,Sat 22 Feb 2020 12:55:46 PM EST,10,Sat 22 Feb 12:55:43 EST 2020,3,Sat Feb 22 17:56:08 UTC 2020,1,Sat 22 Feb 12:55:11 EST 2020
3268,root,,10,Sat 22 Feb 12:32:56 EST 2020,9,Sat 22 Feb 12:32:47 EST 2020,5,Sat 22 Feb 11:27:08 EST 2020,1,Sat 22 Feb 12:32:57 EST 2020,9,Sat 22 Feb 12:32:30 EST 2020,1,Sat 22 Feb 12:33:14 EST 2020,3,Sat Feb 22 17:33:14 UTC 2020,1,Sat 22 Feb 12:32:18 EST 2020,1,Sat 22 Feb 12:32:44 EST 2020
3251,root,,6,Sat 22 Feb 11:42:21 EST 2020,7,Sat 22 Feb 11:41:59 EST 2020,10,Sat 22 Feb 11:42:15 EST 2020,1,Sat 22 Feb 11:42:02 EST 2020,1,Sat 22 Feb 11:41:25 EST 2020,6,Sat 22 Feb 11:41:48 EST 2020,6,Sat 22 Feb 11:42:07 EST 2020,1,Sat 22 Feb 11:42:19 EST 2020,1,Sat 22 Feb 11:41:49 EST 2020
3249,root,,1,Sat 22 Feb 11:35:55 EST 2020,9,Sat 22 Feb 11:36:42 EST 2020,7,Sat 22 Feb 11:36:27 EST 2020,4,Sat 22 Feb 11:36:52 EST 2020,1,Sat 22 Feb 11:35:39 EST 2020,6,Sat 22 Feb 11:36:10 EST 2020,1,Sat 22 Feb 11:36:17 EST 2020,6,Sat 22 Feb 11:36:23 EST 2020,4,Sat 22 Feb 11:36:39 EST 2020
