pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3136,root,,9,Fri 21 Feb 14:02:08 EST 2020,6,Fri 21 Feb 14:02:28 EST 2020,1,Fri 21 Feb 14:02:25 EST 2020,7,Fri 21 Feb 14:02:36 EST 2020,7,Fri 21 Feb 14:01:59 EST 2020,1,Fri 21 Feb 14:01:27 EST 2020,1,Fri 21 Feb 14:02:12 EST 2020,1,Fri 21 Feb 14:01:55 EST 2020,6,Fri 21 Feb 14:02:15 EST 2020
3145,root,,1,Fri 21 Feb 14:28:14 EST 2020,1,Fri 21 Feb 14:28:45 EST 2020,10,Fri 21 Feb 14:29:20 EST 2020,6,Fri 21 Feb 14:28:49 EST 2020,1,Fri 21 Feb 14:28:27 EST 2020,1,Fri 21 Feb 14:29:18 EST 2020,6,Fri 21 Feb 14:29:07 EST 2020,3,Fri Feb 21 19:28:59 UTC 2020,2,Fri 21 Feb 2020 02:28:42 PM EST
3138,root,,8,Fri 21 Feb 14:08:16 EST 2020,6,Fri 21 Feb 14:08:16 EST 2020,1,Fri 21 Feb 14:08:03 EST 2020,9,Fri 21 Feb 14:08:21 EST 2020,8,Fri 21 Feb 14:08:01 EST 2020,4,Fri 21 Feb 14:08:22 EST 2020,1,Fri 21 Feb 14:07:50 EST 2020,1,Fri 21 Feb 14:07:21 EST 2020,9,Fri 21 Feb 14:08:08 EST 2020
3149,root,,4,Fri 21 Feb 14:40:39 EST 2020,1,Fri 21 Feb 14:40:37 EST 2020,7,Fri 21 Feb 14:40:30 EST 2020,1,Fri 21 Feb 14:40:50 EST 2020,4,Fri 21 Feb 14:40:52 EST 2020,1,Fri 21 Feb 14:39:57 EST 2020,7,Fri 21 Feb 14:40:17 EST 2020,3,Fri Feb 21 19:41:04 UTC 2020,1,Fri 21 Feb 14:40:25 EST 2020
3132,root,,9,Fri 21 Feb 13:50:22 EST 2020,1,Fri 21 Feb 13:50:24 EST 2020,9,Fri 21 Feb 13:50:41 EST 2020,1,Fri 21 Feb 13:50:36 EST 2020,1,Fri 21 Feb 13:49:58 EST 2020,6,Fri 21 Feb 13:50:19 EST 2020,10,Fri 21 Feb 13:50:34 EST 2020,1,Fri 21 Feb 13:49:34 EST 2020,1,Fri 21 Feb 13:50:11 EST 2020
3119,root,,10,Fri 21 Feb 13:11:52 EST 2020,6,Fri 21 Feb 13:11:18 EST 2020,1,Fri 21 Feb 13:11:58 EST 2020,6,Fri 21 Feb 13:11:31 EST 2020,1,Fri 21 Feb 13:10:54 EST 2020,10,Fri 21 Feb 13:11:27 EST 2020,5,Fri 21 Feb 12:05:41 EST 2020,1,Fri 21 Feb 13:11:18 EST 2020,6,Fri 21 Feb 13:11:06 EST 2020
3150,root,,9,Fri 21 Feb 14:43:26 EST 2020,6,Fri 21 Feb 14:43:57 EST 2020,7,Fri 21 Feb 14:43:41 EST 2020,6,Fri 21 Feb 14:44:10 EST 2020,1,Fri 21 Feb 14:42:45 EST 2020,6,Fri 21 Feb 14:42:54 EST 2020,7,Fri 21 Feb 14:43:28 EST 2020,1,Fri 21 Feb 14:43:03 EST 2020,6,Fri 21 Feb 14:43:45 EST 2020
3125,root,,8,Fri 21 Feb 13:29:09 EST 2020,9,Fri 21 Feb 13:29:06 EST 2020,1,Fri 21 Feb 13:29:03 EST 2020,7,Fri 21 Feb 13:29:08 EST 2020,1,Fri 21 Feb 13:28:23 EST 2020,1,Fri 21 Feb 13:28:37 EST 2020,1,Fri 21 Feb 13:28:50 EST 2020,6,Fri 21 Feb 13:28:41 EST 2020,7,Fri 21 Feb 13:28:55 EST 2020
3120,root,,1,Fri 21 Feb 13:13:51 EST 2020,2,Fri 21 Feb 2020 01:14:12 PM EST,3,Fri Feb 21 18:15:09 UTC 2020,1,Fri 21 Feb 13:14:14 EST 2020,10,Fri 21 Feb 13:14:27 EST 2020,1,Fri 21 Feb 13:14:34 EST 2020,9,Fri 21 Feb 13:15:08 EST 2020,10,Fri 21 Feb 13:14:40 EST 2020,2,Fri 21 Feb 2020 01:14:00 PM EST
3137,root,,8,Fri 21 Feb 14:05:11 EST 2020,1,Fri 21 Feb 14:04:40 EST 2020,1,Fri 21 Feb 14:05:00 EST 2020,3,Fri Feb 21 19:04:51 UTC 2020,5,Fri 21 Feb 12:58:54 EST 2020,3,Fri Feb 21 19:05:09 UTC 2020,10,Fri 21 Feb 14:05:00 EST 2020,1,Fri 21 Feb 14:05:16 EST 2020,1,Fri 21 Feb 14:04:27 EST 2020
3135,root,,7,Fri 21 Feb 13:59:06 EST 2020,1,Fri 21 Feb 13:59:30 EST 2020,6,Fri 21 Feb 13:58:49 EST 2020,2,Fri 21 Feb 2020 01:59:31 PM EST,1,Fri 21 Feb 13:58:11 EST 2020,8,Fri 21 Feb 13:58:56 EST 2020,6,Fri 21 Feb 13:58:37 EST 2020,1,Fri 21 Feb 13:58:40 EST 2020,2,Fri 21 Feb 2020 01:59:18 PM EST
3143,root,,9,Fri 21 Feb 14:22:13 EST 2020,1,Fri 21 Feb 14:22:31 EST 2020,9,Fri 21 Feb 14:22:57 EST 2020,2,Fri 21 Feb 2020 02:22:39 PM EST,1,Fri 21 Feb 14:22:17 EST 2020,10,Fri 21 Feb 14:23:00 EST 2020,9,Fri 21 Feb 14:22:44 EST 2020,1,Fri 21 Feb 14:22:04 EST 2020,2,Fri 21 Feb 2020 02:22:26 PM EST
3140,root,,10,Fri 21 Feb 14:14:04 EST 2020,1,Fri 21 Feb 14:13:38 EST 2020,3,Fri Feb 21 19:14:23 UTC 2020,1,Fri 21 Feb 14:13:51 EST 2020,10,Fri 21 Feb 14:13:47 EST 2020,5,Fri 21 Feb 13:07:53 EST 2020,1,Fri 21 Feb 14:14:12 EST 2020,10,Fri 21 Feb 14:14:20 EST 2020,1,Fri 21 Feb 14:13:26 EST 2020
3117,root,,6,Fri 21 Feb 13:05:54 EST 2020,7,Fri 21 Feb 13:06:00 EST 2020,1,Fri 21 Feb 13:06:21 EST 2020,7,Fri 21 Feb 13:06:12 EST 2020,1,Fri 21 Feb 13:05:41 EST 2020,9,Fri 21 Feb 13:05:34 EST 2020,1,Fri 21 Feb 13:06:08 EST 2020,1,Fri 21 Feb 13:05:14 EST 2020,7,Fri 21 Feb 13:05:47 EST 2020
3144,root,,4,Fri 21 Feb 14:25:44 EST 2020,1,Fri 21 Feb 14:25:13 EST 2020,3,Fri Feb 21 19:25:26 UTC 2020,1,Fri 21 Feb 14:25:25 EST 2020,5,Fri 21 Feb 13:19:36 EST 2020,8,Fri 21 Feb 14:25:37 EST 2020,10,Fri 21 Feb 14:25:20 EST 2020,8,Fri 21 Feb 14:26:00 EST 2020,1,Fri 21 Feb 14:25:00 EST 2020
3131,root,,1,Fri 21 Feb 13:47:39 EST 2020,10,Fri 21 Feb 13:47:22 EST 2020,1,Fri 21 Feb 13:46:50 EST 2020,8,Fri 21 Feb 13:47:23 EST 2020,1,Fri 21 Feb 13:47:23 EST 2020,4,Fri 21 Feb 13:47:42 EST 2020,1,Fri 21 Feb 13:46:37 EST 2020,5,Fri 21 Feb 12:41:27 EST 2020,8,Fri 21 Feb 13:47:10 EST 2020
3141,root,,7,Fri 21 Feb 14:17:26 EST 2020,1,Fri 21 Feb 14:16:42 EST 2020,3,Fri Feb 21 19:17:24 UTC 2020,1,Fri 21 Feb 14:16:55 EST 2020,10,Fri 21 Feb 14:17:04 EST 2020,10,Fri 21 Feb 14:17:17 EST 2020,1,Fri 21 Feb 14:17:13 EST 2020,1,Fri 21 Feb 14:17:37 EST 2020,1,Fri 21 Feb 14:16:30 EST 2020
3148,root,,9,Fri 21 Feb 14:37:04 EST 2020,9,Fri 21 Feb 14:37:29 EST 2020,2,Fri 21 Feb 2020 02:37:36 PM EST,1,Fri 21 Feb 14:37:40 EST 2020,1,Fri 21 Feb 14:37:12 EST 2020,9,Fri 21 Feb 14:37:54 EST 2020,2,Fri 21 Feb 2020 02:37:23 PM EST,1,Fri 21 Feb 14:36:49 EST 2020,9,Fri 21 Feb 14:37:17 EST 2020
3127,root,,8,Fri 21 Feb 13:34:45 EST 2020,4,Fri 21 Feb 13:35:16 EST 2020,1,Fri 21 Feb 13:34:18 EST 2020,10,Fri 21 Feb 13:35:20 EST 2020,4,Fri 21 Feb 13:34:33 EST 2020,8,Fri 21 Feb 13:34:26 EST 2020,1,Fri 21 Feb 13:34:05 EST 2020,1,Fri 21 Feb 13:35:04 EST 2020,4,Fri 21 Feb 13:35:03 EST 2020
3151,root,,9,Fri 21 Feb 14:46:51 EST 2020,4,Fri 21 Feb 14:46:37 EST 2020,9,Fri 21 Feb 14:46:20 EST 2020,8,Fri 21 Feb 14:46:43 EST 2020,7,Fri 21 Feb 14:47:01 EST 2020,1,Fri 21 Feb 14:46:44 EST 2020,9,Fri 21 Feb 14:46:07 EST 2020,1,Fri 21 Feb 14:45:52 EST 2020,8,Fri 21 Feb 14:46:30 EST 2020
3154,root,,4,Fri 21 Feb 14:55:55 EST 2020,1,Fri 21 Feb 14:56:22 EST 2020,1,Fri 21 Feb 14:55:44 EST 2020,8,Fri 21 Feb 14:56:31 EST 2020,8,Fri 21 Feb 14:55:54 EST 2020,1,Fri 21 Feb 14:55:04 EST 2020,1,Fri 21 Feb 14:55:32 EST 2020,7,Fri 21 Feb 14:56:00 EST 2020,1,Fri 21 Feb 14:56:10 EST 2020
3134,root,,6,Fri 21 Feb 13:55:55 EST 2020,10,Fri 21 Feb 13:55:54 EST 2020,3,Fri Feb 21 18:56:25 UTC 2020,1,Fri 21 Feb 13:55:57 EST 2020,1,Fri 21 Feb 13:55:26 EST 2020,2,Fri 21 Feb 2020 01:56:07 PM EST,1,Fri 21 Feb 13:56:12 EST 2020,7,Fri 21 Feb 13:56:29 EST 2020,1,Fri 21 Feb 13:55:44 EST 2020
3126,root,,4,Fri 21 Feb 13:31:38 EST 2020,8,Fri 21 Feb 13:31:32 EST 2020,1,Fri 21 Feb 13:31:09 EST 2020,1,Fri 21 Feb 13:31:35 EST 2020,7,Fri 21 Feb 13:32:04 EST 2020,5,Fri 21 Feb 12:25:45 EST 2020,1,Fri 21 Feb 13:30:57 EST 2020,4,Fri 21 Feb 13:31:20 EST 2020,8,Fri 21 Feb 13:31:20 EST 2020
3123,root,,1,Fri 21 Feb 13:22:54 EST 2020,1,Fri 21 Feb 13:23:42 EST 2020,10,Fri 21 Feb 13:23:52 EST 2020,7,Fri 21 Feb 13:23:54 EST 2020,7,Fri 21 Feb 13:23:40 EST 2020,2,Fri 21 Feb 2020 01:23:24 PM EST,10,Fri 21 Feb 13:23:39 EST 2020,2,Fri 21 Feb 2020 01:23:41 PM EST,1,Fri 21 Feb 13:23:29 EST 2020
3121,root,,1,Fri 21 Feb 13:17:02 EST 2020,7,Fri 21 Feb 13:17:40 EST 2020,9,Fri 21 Feb 13:18:17 EST 2020,2,Fri 21 Feb 2020 01:17:43 PM EST,1,Fri 21 Feb 13:17:54 EST 2020,2,Fri 21 Feb 2020 01:17:14 PM EST,10,Fri 21 Feb 13:18:16 EST 2020,1,Fri 21 Feb 13:17:16 EST 2020,2,Fri 21 Feb 2020 01:17:30 PM EST
3122,root,,6,Fri 21 Feb 13:20:47 EST 2020,10,Fri 21 Feb 13:20:38 EST 2020,5,Fri 21 Feb 12:14:49 EST 2020,1,Fri 21 Feb 13:20:39 EST 2020,1,Fri 21 Feb 13:20:05 EST 2020,3,Fri Feb 21 18:21:04 UTC 2020,10,Fri 21 Feb 13:20:56 EST 2020,1,Fri 21 Feb 13:21:03 EST 2020,1,Fri 21 Feb 13:20:26 EST 2020
3139,root,,1,Fri 21 Feb 14:10:30 EST 2020,1,Fri 21 Feb 14:11:44 EST 2020,2,Fri 21 Feb 2020 02:11:02 PM EST,8,Fri 21 Feb 14:11:44 EST 2020,8,Fri 21 Feb 14:11:02 EST 2020,1,Fri 21 Feb 14:11:11 EST 2020,1,Fri 21 Feb 14:10:51 EST 2020,7,Fri 21 Feb 14:11:21 EST 2020,8,Fri 21 Feb 14:11:31 EST 2020
3124,root,,1,Fri 21 Feb 13:26:21 EST 2020,9,Fri 21 Feb 13:26:05 EST 2020,1,Fri 21 Feb 13:26:05 EST 2020,9,Fri 21 Feb 13:26:17 EST 2020,10,Fri 21 Feb 13:26:18 EST 2020,8,Fri 21 Feb 13:26:39 EST 2020,1,Fri 21 Feb 13:25:52 EST 2020,1,Fri 21 Feb 13:25:36 EST 2020,9,Fri 21 Feb 13:25:52 EST 2020
3146,root,,1,Fri 21 Feb 14:31:48 EST 2020,9,Fri 21 Feb 14:32:00 EST 2020,7,Fri 21 Feb 14:31:57 EST 2020,1,Fri 21 Feb 14:32:11 EST 2020,8,Fri 21 Feb 14:31:57 EST 2020,1,Fri 21 Feb 14:31:35 EST 2020,7,Fri 21 Feb 14:31:45 EST 2020,1,Fri 21 Feb 14:31:10 EST 2020,9,Fri 21 Feb 14:31:47 EST 2020
3118,root,,1,Fri 21 Feb 13:08:59 EST 2020,1,Fri 21 Feb 13:08:27 EST 2020,3,Fri Feb 21 18:09:07 UTC 2020,1,Fri 21 Feb 13:08:40 EST 2020,9,Fri 21 Feb 13:09:10 EST 2020,10,Fri 21 Feb 13:08:26 EST 2020,10,Fri 21 Feb 13:08:57 EST 2020,7,Fri 21 Feb 13:08:36 EST 2020,1,Fri 21 Feb 13:08:14 EST 2020
