pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
2906,root,,1,Thu 20 Feb 10:41:49 EST 2020,1,Thu 20 Feb 10:42:22 EST 2020,6,Thu 20 Feb 10:42:13 EST 2020,2,Thu 20 Feb 2020 10:42:30 AM EST,1,Thu 20 Feb 10:41:13 EST 2020,6,Thu 20 Feb 10:41:28 EST 2020,6,Thu 20 Feb 10:42:01 EST 2020,7,Thu 20 Feb 10:42:25 EST 2020,2,Thu 20 Feb 2020 10:42:17 AM EST
2883,root,,4,Thu 20 Feb 09:34:41 EST 2020,8,Thu 20 Feb 09:34:35 EST 2020,6,Thu 20 Feb 09:34:26 EST 2020,1,Thu 20 Feb 09:34:43 EST 2020,1,Thu 20 Feb 09:33:48 EST 2020,1,Thu 20 Feb 09:34:04 EST 2020,6,Thu 20 Feb 09:34:13 EST 2020,8,Thu 20 Feb 09:34:55 EST 2020,8,Thu 20 Feb 09:34:22 EST 2020
2884,root,,10,Thu 20 Feb 09:37:29 EST 2020,9,Thu 20 Feb 09:37:23 EST 2020,3,Thu Feb 20 14:37:45 UTC 2020,6,Thu 20 Feb 09:37:29 EST 2020,9,Thu 20 Feb 09:36:56 EST 2020,1,Thu 20 Feb 09:37:44 EST 2020,3,Thu Feb 20 14:37:33 UTC 2020,1,Thu 20 Feb 09:36:39 EST 2020,6,Thu 20 Feb 09:37:16 EST 2020
2875,root,,1,Thu 20 Feb 09:10:13 EST 2020,2,Thu 20 Feb 2020 09:11:12 AM EST,2,Thu 20 Feb 2020 09:10:46 AM EST,7,Thu 20 Feb 09:11:12 EST 2020,7,Thu 20 Feb 09:10:50 EST 2020,1,Thu 20 Feb 09:10:32 EST 2020,2,Thu 20 Feb 2020 09:10:33 AM EST,1,Thu 20 Feb 09:11:08 EST 2020,2,Thu 20 Feb 2020 09:10:59 AM EST
2878,root,,9,Thu 20 Feb 09:19:12 EST 2020,8,Thu 20 Feb 09:19:45 EST 2020,1,Thu 20 Feb 09:18:42 EST 2020,1,Thu 20 Feb 09:19:49 EST 2020,9,Thu 20 Feb 09:19:25 EST 2020,4,Thu 20 Feb 09:19:10 EST 2020,1,Thu 20 Feb 09:18:29 EST 2020,1,Thu 20 Feb 09:19:02 EST 2020,1,Thu 20 Feb 09:19:36 EST 2020
2896,root,,8,Thu 20 Feb 10:12:30 EST 2020,1,Thu 20 Feb 10:12:49 EST 2020,1,Thu 20 Feb 10:12:19 EST 2020,10,Thu 20 Feb 10:12:54 EST 2020,8,Thu 20 Feb 10:12:52 EST 2020,4,Thu 20 Feb 10:12:48 EST 2020,1,Thu 20 Feb 10:12:06 EST 2020,2,Thu 20 Feb 2020 10:12:58 AM EST,1,Thu 20 Feb 10:12:36 EST 2020
2877,root,,1,Thu 20 Feb 09:16:38 EST 2020,1,Thu 20 Feb 09:15:46 EST 2020,5,Thu 20 Feb 08:10:03 EST 2020,1,Thu 20 Feb 09:15:59 EST 2020,7,Thu 20 Feb 09:16:05 EST 2020,10,Thu 20 Feb 09:15:50 EST 2020,10,Thu 20 Feb 09:16:07 EST 2020,3,Thu Feb 20 14:16:10 UTC 2020,1,Thu 20 Feb 09:15:34 EST 2020
2879,root,,1,Thu 20 Feb 09:22:09 EST 2020,9,Thu 20 Feb 09:22:45 EST 2020,1,Thu 20 Feb 09:22:46 EST 2020,6,Thu 20 Feb 09:22:47 EST 2020,1,Thu 20 Feb 09:21:34 EST 2020,6,Thu 20 Feb 09:22:18 EST 2020,1,Thu 20 Feb 09:22:34 EST 2020,6,Thu 20 Feb 09:21:53 EST 2020,6,Thu 20 Feb 09:22:34 EST 2020
2885,root,,6,Thu 20 Feb 09:40:26 EST 2020,1,Thu 20 Feb 09:40:09 EST 2020,9,Thu 20 Feb 09:39:45 EST 2020,10,Thu 20 Feb 09:40:18 EST 2020,8,Thu 20 Feb 09:40:07 EST 2020,9,Thu 20 Feb 09:40:23 EST 2020,1,Thu 20 Feb 09:39:42 EST 2020,1,Thu 20 Feb 09:39:29 EST 2020,1,Thu 20 Feb 09:39:56 EST 2020
2912,root,,4,Thu 20 Feb 11:00:03 EST 2020,1,Thu 20 Feb 11:00:18 EST 2020,1,Thu 20 Feb 10:59:39 EST 2020,1,Thu 20 Feb 11:00:31 EST 2020,8,Thu 20 Feb 11:00:02 EST 2020,4,Thu 20 Feb 11:00:25 EST 2020,1,Thu 20 Feb 10:59:26 EST 2020,2,Thu 20 Feb 2020 11:00:17 AM EST,1,Thu 20 Feb 11:00:05 EST 2020
2900,root,,1,Thu 20 Feb 10:24:31 EST 2020,7,Thu 20 Feb 10:23:57 EST 2020,9,Thu 20 Feb 10:24:44 EST 2020,1,Thu 20 Feb 10:24:02 EST 2020,7,Thu 20 Feb 10:23:42 EST 2020,1,Thu 20 Feb 10:23:24 EST 2020,5,Thu 20 Feb 09:18:25 EST 2020,6,Thu 20 Feb 10:24:15 EST 2020,6,Thu 20 Feb 10:23:55 EST 2020
2898,root,,4,Thu 20 Feb 10:18:44 EST 2020,8,Thu 20 Feb 10:18:28 EST 2020,1,Thu 20 Feb 10:18:09 EST 2020,8,Thu 20 Feb 10:18:40 EST 2020,10,Thu 20 Feb 10:18:53 EST 2020,1,Thu 20 Feb 10:19:07 EST 2020,1,Thu 20 Feb 10:17:56 EST 2020,4,Thu 20 Feb 10:18:18 EST 2020,8,Thu 20 Feb 10:18:15 EST 2020
2888,root,,1,Thu 20 Feb 09:47:46 EST 2020,9,Thu 20 Feb 09:48:51 EST 2020,1,Thu 20 Feb 09:48:14 EST 2020,7,Thu 20 Feb 09:48:53 EST 2020,2,Thu 20 Feb 2020 09:48:14 AM EST,9,Thu 20 Feb 09:47:57 EST 2020,7,Thu 20 Feb 09:48:10 EST 2020,1,Thu 20 Feb 09:47:32 EST 2020,8,Thu 20 Feb 09:48:47 EST 2020
2874,root,,10,Thu 20 Feb 09:07:35 EST 2020,1,Thu 20 Feb 09:07:36 EST 2020,3,Thu Feb 20 14:08:02 UTC 2020,1,Thu 20 Feb 09:07:48 EST 2020,5,Thu 20 Feb 08:01:50 EST 2020,10,Thu 20 Feb 09:08:22 EST 2020,2,Thu 20 Feb 2020 09:07:52 AM EST,1,Thu 20 Feb 09:08:02 EST 2020,1,Thu 20 Feb 09:07:23 EST 2020
2894,root,,3,Thu Feb 20 15:06:39 UTC 2020,1,Thu 20 Feb 10:06:28 EST 2020,10,Thu 20 Feb 10:06:38 EST 2020,1,Thu 20 Feb 10:06:41 EST 2020,1,Thu 20 Feb 10:06:56 EST 2020,8,Thu 20 Feb 10:06:48 EST 2020,10,Thu 20 Feb 10:06:25 EST 2020,8,Thu 20 Feb 10:06:34 EST 2020,1,Thu 20 Feb 10:06:15 EST 2020
2890,root,,7,Thu 20 Feb 09:54:06 EST 2020,7,Thu 20 Feb 09:54:32 EST 2020,2,Thu 20 Feb 2020 09:54:55 AM EST,7,Thu 20 Feb 09:54:44 EST 2020,1,Thu 20 Feb 09:54:44 EST 2020,1,Thu 20 Feb 09:53:41 EST 2020,10,Thu 20 Feb 09:54:49 EST 2020,1,Thu 20 Feb 09:54:28 EST 2020,7,Thu 20 Feb 09:54:19 EST 2020
2908,root,,5,Thu 20 Feb 09:42:15 EST 2020,6,Thu 20 Feb 10:48:02 EST 2020,3,Thu Feb 20 15:48:33 UTC 2020,6,Thu 20 Feb 10:48:14 EST 2020,1,Thu 20 Feb 10:47:40 EST 2020,10,Thu 20 Feb 10:48:15 EST 2020,3,Thu Feb 20 15:48:20 UTC 2020,1,Thu 20 Feb 10:48:20 EST 2020,6,Thu 20 Feb 10:47:49 EST 2020
2872,root,,5,Thu 20 Feb 07:55:48 EST 2020,1,Thu 20 Feb 09:01:30 EST 2020,3,Thu Feb 20 14:02:37 UTC 2020,1,Thu 20 Feb 09:01:42 EST 2020,7,Thu 20 Feb 09:01:42 EST 2020,10,Thu 20 Feb 09:01:29 EST 2020,1,Thu 20 Feb 09:02:30 EST 2020,6,Thu 20 Feb 09:01:57 EST 2020,1,Thu 20 Feb 09:01:17 EST 2020
2891,root,,1,Thu 20 Feb 09:57:23 EST 2020,1,Thu 20 Feb 09:58:03 EST 2020,2,Thu 20 Feb 2020 09:57:48 AM EST,1,Thu 20 Feb 09:58:16 EST 2020,1,Thu 20 Feb 09:57:06 EST 2020,9,Thu 20 Feb 09:57:40 EST 2020,6,Thu 20 Feb 09:57:47 EST 2020,6,Thu 20 Feb 09:57:26 EST 2020,1,Thu 20 Feb 09:57:51 EST 2020
2882,root,,3,Thu Feb 20 14:31:58 UTC 2020,1,Thu 20 Feb 09:31:29 EST 2020,6,Thu 20 Feb 09:31:51 EST 2020,1,Thu 20 Feb 09:31:42 EST 2020,9,Thu 20 Feb 09:31:12 EST 2020,6,Thu 20 Feb 09:31:22 EST 2020,6,Thu 20 Feb 09:31:38 EST 2020,1,Thu 20 Feb 09:31:02 EST 2020,1,Thu 20 Feb 09:31:17 EST 2020
2904,root,,1,Thu 20 Feb 10:36:40 EST 2020,1,Thu 20 Feb 10:36:17 EST 2020,10,Thu 20 Feb 10:36:29 EST 2020,6,Thu 20 Feb 10:36:27 EST 2020,1,Thu 20 Feb 10:35:48 EST 2020,6,Thu 20 Feb 10:35:58 EST 2020,10,Thu 20 Feb 10:36:17 EST 2020,8,Thu 20 Feb 10:36:31 EST 2020,1,Thu 20 Feb 10:36:05 EST 2020
2899,root,,3,Thu Feb 20 15:21:20 UTC 2020,1,Thu 20 Feb 10:21:09 EST 2020,6,Thu 20 Feb 10:21:37 EST 2020,1,Thu 20 Feb 10:21:21 EST 2020,10,Thu 20 Feb 10:21:11 EST 2020,1,Thu 20 Feb 10:21:40 EST 2020,6,Thu 20 Feb 10:21:24 EST 2020,10,Thu 20 Feb 10:21:33 EST 2020,1,Thu 20 Feb 10:20:56 EST 2020
