pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3170,root,,1,Fri 21 Feb 15:43:00 EST 2020,2,Fri 21 Feb 2020 03:44:14 PM EST,9,Fri 21 Feb 15:43:51 EST 2020,1,Fri 21 Feb 15:44:19 EST 2020,7,Fri 21 Feb 15:43:50 EST 2020,2,Fri 21 Feb 2020 03:43:25 PM EST,9,Fri 21 Feb 15:43:39 EST 2020,1,Fri 21 Feb 15:43:15 EST 2020,7,Fri 21 Feb 15:44:10 EST 2020
3190,root,,8,Fri 21 Feb 16:41:39 EST 2020,4,Fri 21 Feb 16:41:53 EST 2020,1,Fri 21 Feb 16:41:21 EST 2020,4,Fri 21 Feb 16:42:06 EST 2020,8,Fri 21 Feb 16:42:20 EST 2020,1,Fri 21 Feb 16:41:38 EST 2020,1,Fri 21 Feb 16:41:08 EST 2020,10,Fri 21 Feb 16:42:33 EST 2020,4,Fri 21 Feb 16:41:40 EST 2020
3165,root,,8,Fri 21 Feb 15:28:09 EST 2020,2,Fri 21 Feb 2020 03:28:24 PM EST,1,Fri 21 Feb 15:27:55 EST 2020,3,Fri Feb 21 20:28:34 UTC 2020,1,Fri 21 Feb 15:28:40 EST 2020,8,Fri 21 Feb 15:28:35 EST 2020,1,Fri 21 Feb 15:27:42 EST 2020,3,Fri Feb 21 20:28:54 UTC 2020,4,Fri 21 Feb 15:28:22 EST 2020
3156,root,,9,Fri 21 Feb 15:02:10 EST 2020,7,Fri 21 Feb 15:02:23 EST 2020,1,Fri 21 Feb 15:01:37 EST 2020,1,Fri 21 Feb 15:02:23 EST 2020,8,Fri 21 Feb 15:01:48 EST 2020,9,Fri 21 Feb 15:01:42 EST 2020,1,Fri 21 Feb 15:01:24 EST 2020,1,Fri 21 Feb 15:01:10 EST 2020,4,Fri 21 Feb 15:02:11 EST 2020
3163,root,,9,Fri 21 Feb 15:21:56 EST 2020,1,Fri 21 Feb 15:22:08 EST 2020,2,Fri 21 Feb 2020 03:23:05 PM EST,9,Fri 21 Feb 15:22:10 EST 2020,5,Fri 21 Feb 14:16:19 EST 2020,3,Fri Feb 21 20:22:24 UTC 2020,10,Fri 21 Feb 15:22:59 EST 2020,1,Fri 21 Feb 15:21:36 EST 2020,1,Fri 21 Feb 15:21:56 EST 2020
3191,root,,1,Fri 21 Feb 16:44:41 EST 2020,1,Fri 21 Feb 16:45:17 EST 2020,6,Fri 21 Feb 16:45:29 EST 2020,1,Fri 21 Feb 16:45:30 EST 2020,2,Fri 21 Feb 2020 04:44:56 PM EST,1,Fri 21 Feb 16:45:50 EST 2020,6,Fri 21 Feb 16:45:17 EST 2020,10,Fri 21 Feb 16:45:46 EST 2020,1,Fri 21 Feb 16:45:05 EST 2020
3158,root,,3,Fri Feb 21 20:07:56 UTC 2020,10,Fri 21 Feb 15:07:26 EST 2020,10,Fri 21 Feb 15:07:59 EST 2020,1,Fri 21 Feb 15:07:28 EST 2020,7,Fri 21 Feb 15:08:02 EST 2020,1,Fri 21 Feb 15:07:42 EST 2020,10,Fri 21 Feb 15:07:46 EST 2020,5,Fri 21 Feb 14:01:49 EST 2020,1,Fri 21 Feb 15:07:15 EST 2020
3188,root,,1,Fri 21 Feb 16:35:37 EST 2020,4,Fri 21 Feb 16:35:42 EST 2020,1,Fri 21 Feb 16:35:16 EST 2020,4,Fri 21 Feb 16:35:55 EST 2020,8,Fri 21 Feb 16:35:39 EST 2020,1,Fri 21 Feb 16:36:06 EST 2020,1,Fri 21 Feb 16:35:03 EST 2020,2,Fri 21 Feb 2020 04:35:48 PM EST,4,Fri 21 Feb 16:35:30 EST 2020
3182,root,,9,Fri 21 Feb 16:18:42 EST 2020,6,Fri 21 Feb 16:19:09 EST 2020,9,Fri 21 Feb 16:19:08 EST 2020,2,Fri 21 Feb 2020 04:19:10 PM EST,9,Fri 21 Feb 16:18:24 EST 2020,1,Fri 21 Feb 16:18:41 EST 2020,9,Fri 21 Feb 16:18:55 EST 2020,1,Fri 21 Feb 16:18:15 EST 2020,2,Fri 21 Feb 2020 04:18:57 PM EST
3175,root,,4,Fri 21 Feb 15:58:58 EST 2020,1,Fri 21 Feb 15:59:22 EST 2020,1,Fri 21 Feb 15:58:21 EST 2020,8,Fri 21 Feb 15:59:26 EST 2020,1,Fri 21 Feb 15:58:43 EST 2020,4,Fri 21 Feb 15:58:42 EST 2020,1,Fri 21 Feb 15:58:09 EST 2020,8,Fri 21 Feb 15:59:02 EST 2020,1,Fri 21 Feb 15:59:09 EST 2020
