pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3197,root,,1,Sat 22 Feb 09:00:45 EST 2020,1,Sat 22 Feb 09:01:47 EST 2020,6,Sat 22 Feb 09:02:06 EST 2020,1,Sat 22 Feb 09:01:59 EST 2020,2,Sat 22 Feb 2020 09:01:04 AM EST,6,Sat 22 Feb 09:01:32 EST 2020,6,Sat 22 Feb 09:01:53 EST 2020,2,Sat 22 Feb 2020 09:01:39 AM EST,1,Sat 22 Feb 09:01:34 EST 2020
3234,root,,1,Sat 22 Feb 10:51:14 EST 2020,2,Sat 22 Feb 2020 10:51:56 AM EST,6,Sat 22 Feb 10:52:32 EST 2020,1,Sat 22 Feb 10:51:57 EST 2020,1,Sat 22 Feb 10:51:34 EST 2020,6,Sat 22 Feb 10:52:02 EST 2020,3,Sat Feb 22 15:52:29 UTC 2020,2,Sat 22 Feb 2020 10:52:15 AM EST,2,Sat 22 Feb 2020 10:51:44 AM EST
3230,root,,9,Sat 22 Feb 10:39:31 EST 2020,7,Sat 22 Feb 10:39:54 EST 2020,10,Sat 22 Feb 10:40:11 EST 2020,9,Sat 22 Feb 10:39:59 EST 2020,1,Sat 22 Feb 10:40:06 EST 2020,1,Sat 22 Feb 10:39:37 EST 2020,10,Sat 22 Feb 10:39:58 EST 2020,1,Sat 22 Feb 10:39:14 EST 2020,9,Sat 22 Feb 10:39:46 EST 2020
3202,root,,9,Sat 22 Feb 09:16:23 EST 2020,1,Sat 22 Feb 09:17:08 EST 2020,1,Sat 22 Feb 09:16:36 EST 2020,7,Sat 22 Feb 09:17:12 EST 2020,2,Sat 22 Feb 2020 09:16:43 AM EST,9,Sat 22 Feb 09:17:02 EST 2020,1,Sat 22 Feb 09:16:24 EST 2020,1,Sat 22 Feb 09:16:03 EST 2020,1,Sat 22 Feb 09:16:56 EST 2020
3214,root,,1,Sat 22 Feb 09:52:27 EST 2020,8,Sat 22 Feb 09:53:21 EST 2020,1,Sat 22 Feb 09:53:07 EST 2020,9,Sat 22 Feb 09:53:33 EST 2020,4,Sat 22 Feb 09:53:19 EST 2020,1,Sat 22 Feb 09:53:28 EST 2020,1,Sat 22 Feb 09:52:55 EST 2020,2,Sat 22 Feb 2020 09:52:50 AM EST,8,Sat 22 Feb 09:53:08 EST 2020
3209,root,,9,Sat 22 Feb 09:38:25 EST 2020,4,Sat 22 Feb 09:38:10 EST 2020,1,Sat 22 Feb 09:37:37 EST 2020,4,Sat 22 Feb 09:38:23 EST 2020,10,Sat 22 Feb 09:38:09 EST 2020,1,Sat 22 Feb 09:38:00 EST 2020,1,Sat 22 Feb 09:37:24 EST 2020,8,Sat 22 Feb 09:38:06 EST 2020,4,Sat 22 Feb 09:37:57 EST 2020
3229,root,,9,Sat 22 Feb 10:36:52 EST 2020,9,Sat 22 Feb 10:37:21 EST 2020,8,Sat 22 Feb 10:37:15 EST 2020,9,Sat 22 Feb 10:37:33 EST 2020,2,Sat 22 Feb 2020 10:37:28 AM EST,4,Sat 22 Feb 10:37:27 EST 2020,1,Sat 22 Feb 10:37:03 EST 2020,1,Sat 22 Feb 10:36:41 EST 2020,9,Sat 22 Feb 10:37:08 EST 2020
3201,root,,3,Sat Feb 22 14:13:53 UTC 2020,7,Sat 22 Feb 09:13:42 EST 2020,1,Sat 22 Feb 09:14:05 EST 2020,10,Sat 22 Feb 09:13:45 EST 2020,1,Sat 22 Feb 09:13:33 EST 2020,1,Sat 22 Feb 09:12:51 EST 2020,1,Sat 22 Feb 09:13:52 EST 2020,7,Sat 22 Feb 09:14:06 EST 2020,7,Sat 22 Feb 09:13:30 EST 2020
3213,root,,1,Sat 22 Feb 09:50:08 EST 2020,8,Sat 22 Feb 09:50:34 EST 2020,1,Sat 22 Feb 09:49:40 EST 2020,8,Sat 22 Feb 09:50:47 EST 2020,4,Sat 22 Feb 09:50:05 EST 2020,9,Sat 22 Feb 09:50:02 EST 2020,1,Sat 22 Feb 09:49:28 EST 2020,4,Sat 22 Feb 09:49:51 EST 2020,8,Sat 22 Feb 09:50:22 EST 2020
3205,root,,9,Sat 22 Feb 09:25:50 EST 2020,1,Sat 22 Feb 09:26:24 EST 2020,1,Sat 22 Feb 09:26:50 EST 2020,10,Sat 22 Feb 09:26:29 EST 2020,8,Sat 22 Feb 09:26:55 EST 2020,9,Sat 22 Feb 09:26:31 EST 2020,1,Sat 22 Feb 09:26:37 EST 2020,1,Sat 22 Feb 09:25:39 EST 2020,1,Sat 22 Feb 09:26:11 EST 2020
3228,root,,9,Sat 22 Feb 10:33:52 EST 2020,1,Sat 22 Feb 10:34:10 EST 2020,1,Sat 22 Feb 10:34:48 EST 2020,2,Sat 22 Feb 2020 10:34:20 AM EST,9,Sat 22 Feb 10:34:14 EST 2020,6,Sat 22 Feb 10:34:30 EST 2020,5,Sat 22 Feb 09:28:32 EST 2020,1,Sat 22 Feb 10:33:39 EST 2020,2,Sat 22 Feb 2020 10:34:07 AM EST
3227,root,,5,Sat 22 Feb 09:25:42 EST 2020,7,Sat 22 Feb 10:31:30 EST 2020,1,Sat 22 Feb 10:31:37 EST 2020,10,Sat 22 Feb 10:31:32 EST 2020,3,Sat Feb 22 15:31:58 UTC 2020,1,Sat 22 Feb 10:31:04 EST 2020,1,Sat 22 Feb 10:31:25 EST 2020,3,Sat Feb 22 15:31:45 UTC 2020,7,Sat 22 Feb 10:31:17 EST 2020
3225,root,,1,Sat 22 Feb 10:26:16 EST 2020,1,Sat 22 Feb 10:25:48 EST 2020,9,Sat 22 Feb 10:26:29 EST 2020,1,Sat 22 Feb 10:26:01 EST 2020,10,Sat 22 Feb 10:25:53 EST 2020,6,Sat 22 Feb 10:26:11 EST 2020,10,Sat 22 Feb 10:26:22 EST 2020,3,Sat Feb 22 15:26:07 UTC 2020,1,Sat 22 Feb 10:25:36 EST 2020
3232,root,,10,Sat 22 Feb 10:45:03 EST 2020,1,Sat 22 Feb 10:45:01 EST 2020,3,Sat Feb 22 15:45:30 UTC 2020,1,Sat 22 Feb 10:45:14 EST 2020,1,Sat 22 Feb 10:45:37 EST 2020,10,Sat 22 Feb 10:46:08 EST 2020,3,Sat Feb 22 15:45:18 UTC 2020,2,Sat 22 Feb 2020 10:45:19 AM EST,1,Sat 22 Feb 10:44:48 EST 2020
3231,root,,7,Sat 22 Feb 10:42:26 EST 2020,1,Sat 22 Feb 10:42:13 EST 2020,10,Sat 22 Feb 10:43:03 EST 2020,1,Sat 22 Feb 10:42:26 EST 2020,3,Sat Feb 22 15:42:31 UTC 2020,10,Sat 22 Feb 10:42:13 EST 2020,6,Sat 22 Feb 10:42:52 EST 2020,10,Sat 22 Feb 10:42:40 EST 2020,1,Sat 22 Feb 10:42:01 EST 2020
3220,root,,9,Sat 22 Feb 10:11:05 EST 2020,9,Sat 22 Feb 10:11:34 EST 2020,1,Sat 22 Feb 10:11:38 EST 2020,10,Sat 22 Feb 10:11:46 EST 2020,7,Sat 22 Feb 10:11:45 EST 2020,1,Sat 22 Feb 10:11:08 EST 2020,2,Sat 22 Feb 2020 10:11:31 AM EST,1,Sat 22 Feb 10:10:43 EST 2020,9,Sat 22 Feb 10:11:21 EST 2020
3198,root,,1,Sat 22 Feb 09:04:24 EST 2020,8,Sat 22 Feb 09:04:34 EST 2020,9,Sat 22 Feb 09:04:33 EST 2020,7,Sat 22 Feb 09:04:46 EST 2020,10,Sat 22 Feb 09:05:00 EST 2020,1,Sat 22 Feb 09:03:54 EST 2020,9,Sat 22 Feb 09:04:20 EST 2020,7,Sat 22 Feb 09:04:05 EST 2020,7,Sat 22 Feb 09:04:33 EST 2020
3217,root,,8,Sat 22 Feb 10:02:29 EST 2020,4,Sat 22 Feb 10:02:20 EST 2020,1,Sat 22 Feb 10:01:23 EST 2020,1,Sat 22 Feb 10:02:29 EST 2020,8,Sat 22 Feb 10:01:29 EST 2020,9,Sat 22 Feb 10:02:14 EST 2020,1,Sat 22 Feb 10:01:10 EST 2020,1,Sat 22 Feb 10:01:49 EST 2020,4,Sat 22 Feb 10:02:07 EST 2020
