pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3343,root,,1,Sat 22 Feb 16:15:57 EST 2020,6,Sat 22 Feb 16:16:12 EST 2020,7,Sat 22 Feb 16:16:12 EST 2020,1,Sat 22 Feb 16:16:21 EST 2020,1,Sat 22 Feb 16:15:41 EST 2020,1,Sat 22 Feb 16:15:15 EST 2020,7,Sat 22 Feb 16:15:59 EST 2020,10,Sat 22 Feb 16:16:29 EST 2020,6,Sat 22 Feb 16:15:59 EST 2020
3344,root,,1,Sat 22 Feb 16:18:57 EST 2020,9,Sat 22 Feb 16:19:07 EST 2020,9,Sat 22 Feb 16:18:44 EST 2020,2,Sat 22 Feb 2020 04:19:19 PM EST,1,Sat 22 Feb 16:18:29 EST 2020,4,Sat 22 Feb 16:19:04 EST 2020,9,Sat 22 Feb 16:18:32 EST 2020,1,Sat 22 Feb 16:18:13 EST 2020,6,Sat 22 Feb 16:19:06 EST 2020
3348,root,,1,Sat 22 Feb 16:29:28 EST 2020,8,Sat 22 Feb 16:30:19 EST 2020,2,Sat 22 Feb 2020 04:30:10 PM EST,8,Sat 22 Feb 16:30:31 EST 2020,1,Sat 22 Feb 16:30:06 EST 2020,10,Sat 22 Feb 16:30:23 EST 2020,2,Sat 22 Feb 2020 04:29:57 PM EST,4,Sat 22 Feb 16:30:21 EST 2020,8,Sat 22 Feb 16:30:06 EST 2020
3328,root,,10,Sat 22 Feb 15:30:20 EST 2020,1,Sat 22 Feb 15:30:11 EST 2020,7,Sat 22 Feb 15:30:57 EST 2020,6,Sat 22 Feb 15:30:22 EST 2020,1,Sat 22 Feb 15:29:28 EST 2020,1,Sat 22 Feb 15:29:50 EST 2020,7,Sat 22 Feb 15:30:44 EST 2020,3,Sat Feb 22 20:30:27 UTC 2020,6,Sat 22 Feb 15:30:08 EST 2020
3330,root,,3,Sat Feb 22 20:37:14 UTC 2020,4,Sat 22 Feb 15:36:45 EST 2020,1,Sat 22 Feb 15:36:04 EST 2020,1,Sat 22 Feb 15:36:57 EST 2020,8,Sat 22 Feb 15:36:38 EST 2020,9,Sat 22 Feb 15:36:38 EST 2020,1,Sat 22 Feb 15:35:52 EST 2020,4,Sat 22 Feb 15:36:17 EST 2020,1,Sat 22 Feb 15:36:44 EST 2020
3340,root,,9,Sat 22 Feb 16:06:06 EST 2020,7,Sat 22 Feb 16:06:08 EST 2020,7,Sat 22 Feb 16:06:53 EST 2020,9,Sat 22 Feb 16:06:20 EST 2020,10,Sat 22 Feb 16:06:17 EST 2020,1,Sat 22 Feb 16:05:26 EST 2020,10,Sat 22 Feb 16:06:44 EST 2020,1,Sat 22 Feb 16:05:46 EST 2020,7,Sat 22 Feb 16:05:56 EST 2020
3329,root,,6,Sat 22 Feb 15:33:40 EST 2020,9,Sat 22 Feb 15:33:54 EST 2020,1,Sat 22 Feb 15:33:00 EST 2020,4,Sat 22 Feb 15:34:00 EST 2020,8,Sat 22 Feb 15:32:59 EST 2020,6,Sat 22 Feb 15:34:06 EST 2020,1,Sat 22 Feb 15:32:47 EST 2020,1,Sat 22 Feb 15:33:31 EST 2020,4,Sat 22 Feb 15:33:46 EST 2020
3318,root,,7,Sat 22 Feb 15:02:06 EST 2020,1,Sat 22 Feb 15:02:01 EST 2020,6,Sat 22 Feb 15:01:54 EST 2020,8,Sat 22 Feb 15:02:08 EST 2020,7,Sat 22 Feb 15:01:28 EST 2020,1,Sat 22 Feb 15:01:13 EST 2020,6,Sat 22 Feb 15:01:42 EST 2020,1,Sat 22 Feb 15:01:30 EST 2020,8,Sat 22 Feb 15:01:55 EST 2020
3324,root,,3,Sat Feb 22 20:18:11 UTC 2020,1,Sat 22 Feb 15:17:50 EST 2020,2,Sat 22 Feb 2020 03:18:54 PM EST,1,Sat 22 Feb 15:18:03 EST 2020,10,Sat 22 Feb 15:18:21 EST 2020,3,Sat Feb 22 20:18:33 UTC 2020,1,Sat 22 Feb 15:18:49 EST 2020,10,Sat 22 Feb 15:18:57 EST 2020,1,Sat 22 Feb 15:17:38 EST 2020
3339,root,,1,Sat 22 Feb 16:02:59 EST 2020,9,Sat 22 Feb 16:03:37 EST 2020,7,Sat 22 Feb 16:03:25 EST 2020,8,Sat 22 Feb 16:03:44 EST 2020,2,Sat 22 Feb 2020 04:03:30 PM EST,1,Sat 22 Feb 16:02:42 EST 2020,1,Sat 22 Feb 16:03:16 EST 2020,7,Sat 22 Feb 16:02:58 EST 2020,8,Sat 22 Feb 16:03:31 EST 2020
3336,root,,1,Sat 22 Feb 15:54:14 EST 2020,1,Sat 22 Feb 15:55:14 EST 2020,2,Sat 22 Feb 2020 03:55:22 PM EST,1,Sat 22 Feb 15:55:26 EST 2020,2,Sat 22 Feb 2020 03:54:49 PM EST,4,Sat 22 Feb 15:55:33 EST 2020,2,Sat 22 Feb 2020 03:55:09 PM EST,10,Sat 22 Feb 15:55:31 EST 2020,1,Sat 22 Feb 15:55:01 EST 2020
3333,root,,1,Sat 22 Feb 15:45:18 EST 2020,6,Sat 22 Feb 15:45:40 EST 2020,7,Sat 22 Feb 15:45:48 EST 2020,1,Sat 22 Feb 15:45:48 EST 2020,7,Sat 22 Feb 15:45:20 EST 2020,1,Sat 22 Feb 15:44:50 EST 2020,7,Sat 22 Feb 15:45:35 EST 2020,10,Sat 22 Feb 15:45:45 EST 2020,1,Sat 22 Feb 15:45:35 EST 2020
3332,root,,5,Sat 22 Feb 14:36:57 EST 2020,4,Sat 22 Feb 15:42:44 EST 2020,1,Sat 22 Feb 15:42:18 EST 2020,8,Sat 22 Feb 15:42:48 EST 2020,10,Sat 22 Feb 15:42:51 EST 2020,1,Sat 22 Feb 15:42:34 EST 2020,9,Sat 22 Feb 15:42:17 EST 2020,1,Sat 22 Feb 15:42:00 EST 2020,8,Sat 22 Feb 15:42:35 EST 2020
3358,root,,1,Sat 22 Feb 17:00:46 EST 2020,6,Sat 22 Feb 17:01:45 EST 2020,1,Sat 22 Feb 17:01:28 EST 2020,6,Sat 22 Feb 17:01:58 EST 2020,1,Sat 22 Feb 17:00:31 EST 2020,9,Sat 22 Feb 17:01:08 EST 2020,1,Sat 22 Feb 17:01:16 EST 2020,6,Sat 22 Feb 17:00:40 EST 2020,6,Sat 22 Feb 17:01:32 EST 2020
3347,root,,10,Sat 22 Feb 16:27:28 EST 2020,8,Sat 22 Feb 16:27:30 EST 2020,1,Sat 22 Feb 16:27:21 EST 2020,8,Sat 22 Feb 16:27:43 EST 2020,1,Sat 22 Feb 16:27:40 EST 2020,9,Sat 22 Feb 16:27:39 EST 2020,1,Sat 22 Feb 16:27:08 EST 2020,1,Sat 22 Feb 16:26:54 EST 2020,8,Sat 22 Feb 16:27:17 EST 2020
3342,root,,1,Sat 22 Feb 16:12:07 EST 2020,7,Sat 22 Feb 16:13:33 EST 2020,7,Sat 22 Feb 16:12:49 EST 2020,2,Sat 22 Feb 2020 04:13:35 PM EST,1,Sat 22 Feb 16:12:41 EST 2020,2,Sat 22 Feb 2020 04:12:25 PM EST,7,Sat 22 Feb 16:12:37 EST 2020,1,Sat 22 Feb 16:13:08 EST 2020,1,Sat 22 Feb 16:13:23 EST 2020
3350,root,,9,Sat 22 Feb 16:36:40 EST 2020,1,Sat 22 Feb 16:36:57 EST 2020,6,Sat 22 Feb 16:36:57 EST 2020,10,Sat 22 Feb 16:37:04 EST 2020,1,Sat 22 Feb 16:36:05 EST 2020,9,Sat 22 Feb 16:36:26 EST 2020,6,Sat 22 Feb 16:36:45 EST 2020,1,Sat 22 Feb 16:35:42 EST 2020,1,Sat 22 Feb 16:36:44 EST 2020
3327,root,,6,Sat 22 Feb 15:27:41 EST 2020,9,Sat 22 Feb 15:27:03 EST 2020,5,Sat 22 Feb 14:21:21 EST 2020,9,Sat 22 Feb 15:27:15 EST 2020,1,Sat 22 Feb 15:26:54 EST 2020,6,Sat 22 Feb 15:27:12 EST 2020,10,Sat 22 Feb 15:27:21 EST 2020,1,Sat 22 Feb 15:26:38 EST 2020,9,Sat 22 Feb 15:26:50 EST 2020
3338,root,,1,Sat 22 Feb 16:00:19 EST 2020,9,Sat 22 Feb 16:00:37 EST 2020,10,Sat 22 Feb 16:00:56 EST 2020,1,Sat 22 Feb 16:00:46 EST 2020,8,Sat 22 Feb 16:00:52 EST 2020,2,Sat 22 Feb 2020 04:00:33 PM EST,10,Sat 22 Feb 16:00:43 EST 2020,1,Sat 22 Feb 16:00:05 EST 2020,9,Sat 22 Feb 16:00:24 EST 2020
3341,root,,10,Sat 22 Feb 16:09:35 EST 2020,1,Sat 22 Feb 16:09:28 EST 2020,7,Sat 22 Feb 16:09:18 EST 2020,4,Sat 22 Feb 16:09:38 EST 2020,8,Sat 22 Feb 16:09:35 EST 2020,1,Sat 22 Feb 16:08:53 EST 2020,7,Sat 22 Feb 16:09:05 EST 2020,1,Sat 22 Feb 16:10:03 EST 2020,1,Sat 22 Feb 16:09:15 EST 2020
3326,root,,1,Sat 22 Feb 15:24:21 EST 2020,1,Sat 22 Feb 15:24:01 EST 2020,2,Sat 22 Feb 2020 03:24:45 PM EST,7,Sat 22 Feb 15:24:13 EST 2020,3,Sat Feb 22 20:24:18 UTC 2020,10,Sat 22 Feb 15:24:00 EST 2020,2,Sat 22 Feb 2020 03:24:32 PM EST,10,Sat 22 Feb 15:24:22 EST 2020,1,Sat 22 Feb 15:23:48 EST 2020
3322,root,,5,Sat 22 Feb 14:06:18 EST 2020,1,Sat 22 Feb 15:12:05 EST 2020,1,Sat 22 Feb 15:12:33 EST 2020,9,Sat 22 Feb 15:12:16 EST 2020,3,Sat Feb 22 20:12:27 UTC 2020,2,Sat 22 Feb 2020 03:12:41 PM EST,1,Sat 22 Feb 15:12:20 EST 2020,10,Sat 22 Feb 15:12:06 EST 2020,1,Sat 22 Feb 15:11:53 EST 2020
3337,root,,6,Sat 22 Feb 15:57:37 EST 2020,1,Sat 22 Feb 15:58:15 EST 2020,2,Sat 22 Feb 2020 03:58:09 PM EST,8,Sat 22 Feb 15:58:25 EST 2020,1,Sat 22 Feb 15:57:19 EST 2020,1,Sat 22 Feb 15:57:40 EST 2020,2,Sat 22 Feb 2020 03:57:56 PM EST,6,Sat 22 Feb 15:57:58 EST 2020,1,Sat 22 Feb 15:58:02 EST 2020
3321,root,,5,Sat 22 Feb 14:03:51 EST 2020,8,Sat 22 Feb 15:09:41 EST 2020,1,Sat 22 Feb 15:09:41 EST 2020,9,Sat 22 Feb 15:09:45 EST 2020,1,Sat 22 Feb 15:10:15 EST 2020,10,Sat 22 Feb 15:09:53 EST 2020,1,Sat 22 Feb 15:09:28 EST 2020,1,Sat 22 Feb 15:09:11 EST 2020,9,Sat 22 Feb 15:09:31 EST 2020
