pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
2932,root,,1,Thu 20 Feb 12:00:51 EST 2020,4,Thu 20 Feb 12:01:09 EST 2020,1,Thu 20 Feb 12:00:33 EST 2020,6,Thu 20 Feb 12:01:10 EST 2020,8,Thu 20 Feb 12:00:31 EST 2020,9,Thu 20 Feb 12:00:57 EST 2020,1,Thu 20 Feb 12:00:20 EST 2020,6,Thu 20 Feb 12:00:43 EST 2020,6,Thu 20 Feb 12:00:57 EST 2020
2914,root,,3,Thu Feb 20 16:05:59 UTC 2020,1,Thu 20 Feb 11:05:43 EST 2020,10,Thu 20 Feb 11:06:33 EST 2020,1,Thu 20 Feb 11:05:56 EST 2020,7,Thu 20 Feb 11:06:31 EST 2020,5,Thu 20 Feb 10:00:03 EST 2020,2,Thu 20 Feb 2020 11:06:23 AM EST,1,Thu 20 Feb 11:06:14 EST 2020,1,Thu 20 Feb 11:05:31 EST 2020
2913,root,,4,Thu 20 Feb 11:03:43 EST 2020,8,Thu 20 Feb 11:03:28 EST 2020,1,Thu 20 Feb 11:02:30 EST 2020,8,Thu 20 Feb 11:03:40 EST 2020,4,Thu 20 Feb 11:03:07 EST 2020,1,Thu 20 Feb 11:03:25 EST 2020,1,Thu 20 Feb 11:02:17 EST 2020,1,Thu 20 Feb 11:02:55 EST 2020,8,Thu 20 Feb 11:03:15 EST 2020
2946,root,,10,Thu 20 Feb 12:42:43 EST 2020,1,Thu 20 Feb 12:42:44 EST 2020,2,Thu 20 Feb 2020 12:43:20 PM EST,1,Thu 20 Feb 12:42:57 EST 2020,5,Thu 20 Feb 11:37:03 EST 2020,1,Thu 20 Feb 12:43:25 EST 2020,2,Thu 20 Feb 2020 12:43:07 PM EST,8,Thu 20 Feb 12:43:24 EST 2020,1,Thu 20 Feb 12:42:32 EST 2020
2935,root,,1,Thu 20 Feb 12:09:52 EST 2020,1,Thu 20 Feb 12:09:35 EST 2020,10,Thu 20 Feb 12:09:52 EST 2020,6,Thu 20 Feb 12:09:39 EST 2020,1,Thu 20 Feb 12:09:06 EST 2020,3,Thu Feb 20 17:09:47 UTC 2020,10,Thu 20 Feb 12:09:39 EST 2020,7,Thu 20 Feb 12:10:15 EST 2020,6,Thu 20 Feb 12:09:26 EST 2020
2949,root,,10,Thu 20 Feb 12:52:04 EST 2020,7,Thu 20 Feb 12:51:42 EST 2020,1,Thu 20 Feb 12:52:17 EST 2020,1,Thu 20 Feb 12:51:52 EST 2020,7,Thu 20 Feb 12:51:14 EST 2020,1,Thu 20 Feb 12:50:57 EST 2020,7,Thu 20 Feb 12:52:14 EST 2020,2,Thu 20 Feb 2020 12:52:14 PM EST,1,Thu 20 Feb 12:51:39 EST 2020
2951,root,,1,Thu 20 Feb 12:56:52 EST 2020,10,Thu 20 Feb 12:58:07 EST 2020,1,Thu 20 Feb 12:57:24 EST 2020,4,Thu 20 Feb 12:58:09 EST 2020,8,Thu 20 Feb 12:57:34 EST 2020,1,Thu 20 Feb 12:57:39 EST 2020,2,Thu 20 Feb 2020 12:57:15 PM EST,4,Thu 20 Feb 12:57:35 EST 2020,4,Thu 20 Feb 12:57:55 EST 2020
2943,root,,9,Thu 20 Feb 12:33:58 EST 2020,8,Thu 20 Feb 12:34:13 EST 2020,1,Thu 20 Feb 12:34:04 EST 2020,4,Thu 20 Feb 12:34:16 EST 2020,1,Thu 20 Feb 12:34:23 EST 2020,9,Thu 20 Feb 12:34:23 EST 2020,1,Thu 20 Feb 12:33:51 EST 2020,1,Thu 20 Feb 12:33:25 EST 2020,8,Thu 20 Feb 12:34:01 EST 2020
2926,root,,1,Thu 20 Feb 11:41:37 EST 2020,1,Thu 20 Feb 11:42:29 EST 2020,5,Thu 20 Feb 10:36:45 EST 2020,2,Thu 20 Feb 2020 11:42:38 AM EST,1,Thu 20 Feb 11:42:01 EST 2020,1,Thu 20 Feb 11:43:08 EST 2020,1,Thu 20 Feb 11:42:53 EST 2020,6,Thu 20 Feb 11:42:17 EST 2020,2,Thu 20 Feb 2020 11:42:24 AM EST
2938,root,,5,Thu 20 Feb 11:12:42 EST 2020,9,Thu 20 Feb 12:18:27 EST 2020,1,Thu 20 Feb 12:18:43 EST 2020,6,Thu 20 Feb 12:18:38 EST 2020,1,Thu 20 Feb 12:18:08 EST 2020,9,Thu 20 Feb 12:18:53 EST 2020,10,Thu 20 Feb 12:18:38 EST 2020,1,Thu 20 Feb 12:17:52 EST 2020,6,Thu 20 Feb 12:18:25 EST 2020
2944,root,,1,Thu 20 Feb 12:36:11 EST 2020,1,Thu 20 Feb 12:37:05 EST 2020,2,Thu 20 Feb 2020 12:37:21 PM EST,7,Thu 20 Feb 12:37:11 EST 2020,1,Thu 20 Feb 12:36:26 EST 2020,6,Thu 20 Feb 12:36:49 EST 2020,2,Thu 20 Feb 2020 12:37:09 PM EST,3,Thu Feb 20 17:37:31 UTC 2020,1,Thu 20 Feb 12:36:52 EST 2020
2929,root,,10,Thu 20 Feb 11:51:34 EST 2020,1,Thu 20 Feb 11:51:21 EST 2020,5,Thu 20 Feb 10:46:08 EST 2020,1,Thu 20 Feb 11:51:33 EST 2020,3,Thu Feb 20 16:51:54 UTC 2020,1,Thu 20 Feb 11:51:52 EST 2020,1,Thu 20 Feb 11:52:08 EST 2020,5,Thu 20 Feb 10:45:40 EST 2020,1,Thu 20 Feb 11:51:08 EST 2020
2915,root,,1,Thu 20 Feb 11:08:47 EST 2020,2,Thu 20 Feb 2020 11:09:31 AM EST,1,Thu 20 Feb 11:09:15 EST 2020,4,Thu 20 Feb 11:09:40 EST 2020,7,Thu 20 Feb 11:09:08 EST 2020,1,Thu 20 Feb 11:08:33 EST 2020,1,Thu 20 Feb 11:09:02 EST 2020,1,Thu 20 Feb 11:09:38 EST 2020,2,Thu 20 Feb 2020 11:09:18 AM EST
2945,root,,9,Thu 20 Feb 12:40:01 EST 2020,8,Thu 20 Feb 12:40:41 EST 2020,1,Thu 20 Feb 12:40:16 EST 2020,1,Thu 20 Feb 12:40:47 EST 2020,7,Thu 20 Feb 12:40:28 EST 2020,2,Thu 20 Feb 2020 12:40:18 PM EST,1,Thu 20 Feb 12:40:03 EST 2020,1,Thu 20 Feb 12:39:38 EST 2020,4,Thu 20 Feb 12:40:38 EST 2020
2918,root,,1,Thu 20 Feb 11:17:12 EST 2020,1,Thu 20 Feb 11:17:44 EST 2020,6,Thu 20 Feb 11:17:57 EST 2020,1,Thu 20 Feb 11:17:56 EST 2020,2,Thu 20 Feb 2020 11:17:28 AM EST,2,Thu 20 Feb 2020 11:18:14 AM EST,6,Thu 20 Feb 11:17:44 EST 2020,10,Thu 20 Feb 11:18:11 EST 2020,1,Thu 20 Feb 11:17:31 EST 2020
2917,root,,3,Thu Feb 20 16:15:18 UTC 2020,1,Thu 20 Feb 11:14:42 EST 2020,10,Thu 20 Feb 11:15:23 EST 2020,1,Thu 20 Feb 11:14:55 EST 2020,3,Thu Feb 20 16:14:59 UTC 2020,8,Thu 20 Feb 11:15:26 EST 2020,10,Thu 20 Feb 11:15:10 EST 2020,5,Thu 20 Feb 10:09:02 EST 2020,1,Thu 20 Feb 11:14:29 EST 2020
2916,root,,1,Thu 20 Feb 11:11:40 EST 2020,2,Thu 20 Feb 2020 11:12:27 AM EST,7,Thu 20 Feb 11:12:28 EST 2020,1,Thu 20 Feb 11:12:34 EST 2020,1,Thu 20 Feb 11:12:17 EST 2020,1,Thu 20 Feb 11:12:03 EST 2020,7,Thu 20 Feb 11:12:15 EST 2020,8,Thu 20 Feb 11:12:45 EST 2020,2,Thu 20 Feb 2020 11:12:14 AM EST
